precursor,peptide,protein,batch1_group1_rep1,batch1_group3_rep1,batch1_group1_rep2,batch1_group3_rep2,batch1_group1_rep3,batch1_group3_rep3,batch2_group1_rep1,batch2_group2_rep1,batch2_group1_rep2,batch2_group2_rep2,batch2_group1_rep3,batch2_group2_rep3,batch3_group1_rep1,batch3_group2_rep1,batch3_group3_rep1,batch3_group1_rep2,batch3_group2_rep2,batch3_group3_rep2,batch3_group1_rep3,batch3_group2_rep3,batch3_group3_rep3
1,1,1,1.46623710044467,2.37750346456097,3.2603698380706,3.24483574843056,0.924214425629783,1.45402653229481,1.12347901402239,4.98645788719287,1.51061591688456,3.71012380994807,2.55832988362745,5.22927325447604,1.96661431026626,3.76174946196745,1.82310534585725,2.38615227114209,5.22543214801583,1.91185993825864,2.88979731153613,3.2781165409134,2.60981122048629
2,2,2,-2.66446813478787,-3.17974144101055,-1.85331550024639,-3.64221519535234,-3.19003122007405,-3.84720057418871,-3.79506343887486,-0.969369481554176,-3.96956007644496,-0.112804607586769,-2.17589365528468,-1.03414783026999,-4.34371342394091,-1.8691975060164,-4.19353905729505,-2.07616462252791,-1.60444882457034,-3.40251317815251,-2.04008568927602,-1.13171613776293,-1.00884732450678
3,3,3,-3.02523835282596,-1.51261809812089,-1.81724064096912,-1.57527965892376,-2.07837384523189,-2.21282415244987,-2.45448129956605,-0.5851215411216,-1.5708606970472,-1.08366839256018,-3.37658582852695,-0.0385639884219886,-3.76677399106739,-1.71585238143546,-0.734580736296885,-1.64373584338113,0.105042448750759,-1.68919388549678,-1.97893073640326,-0.413662330046846,-2.28435299331837
4,4,4,1.68404021719193,1.61808505423503,2.1356501525544,0.160105803799243,2.42863939805409,1.58014304927756,0.533171404369552,4.04309643163824,1.22557413421738,4.02934605076418,2.38398158195339,3.0090022659204,1.67182813419888,5.09356852608754,1.44195175844512,1.31206566968414,2.0265742470845,1.43383347502148,2.19836961614047,1.83581970676554,2.62649598300273
5,5,5,-0.836501238674455,-0.360285275172479,-0.241514233766696,0.167002302059576,-0.609082342336073,-0.0307116818839148,0.976034412729651,0.704126843247987,-0.930835479226382,0.97630241299165,-2.0144067064208,2.02605456688119,-0.517920480106015,0.595879031869085,-0.3475071067923,-0.0257769621170785,0.257503218084107,-0.790412715705238,0.0901695380359283,1.64442238358831,0.270623017700471
6,6,6,-0.93498815720326,-0.916166194445263,-1.09091606711171,-0.27107970935561,-1.1930255046388,-0.78585138380355,-1.35958728559698,0.0949735653275299,-1.10050258484056,0.827598043571797,-1.20988303061473,1.91507908274393,0.000395436705619812,0.626530098529747,-0.305226667904747,-1.0198656801272,0.98765262756385,-1.14638820110248,-0.979298780987609,-0.157832394842038,-1.04095152758384
7,7,7,-1.42953864852394,-0.260780510083966,-0.204459614873353,0.284343855195576,-0.080727651095037,-0.433450177688068,-0.604843494374888,2.22198606823516,0.202233298238919,1.28130511542798,-1.70909717493517,1.27377819705025,-0.826909194010866,1.13567279459234,0.670964858680992,-0.947930950745665,0.81099207159898,-0.163427585687735,-0.411687212844656,2.62965600068988,-0.393097770499729
8,8,8,1.16501934186308,0.818626485760189,1.1878021727521,1.35949015400288,1.36575096366187,1.11159548755406,1.58561632981576,1.51119305245807,1.47538177499638,1.33102443141988,1.44505690227242,3.54814893138678,0.66982100170644,3.08497805182712,0.154898722173152,1.45213345354781,1.79051633385605,0.649677261028256,2.23363802954361,2.0939313568465,1.55468720257715
9,9,9,3.57009045576648,3.72221645553039,2.78743252032607,3.36858859036603,2.37940237161807,2.5243686323798,2.17088547628257,3.92831735754852,1.88755240086003,4.50272287704346,3.32392468398729,4.81865609993867,2.59485902947579,3.5046312569905,3.17077785031621,3.00007771982439,2.93827608664438,2.33897889252327,3.27369685258819,4.91698431881413,4.96456635627231
10,10,10,0.326915218054206,0.915896244468652,1.15532150980241,1.11671661538892,-0.114978460610492,2.10579486763177,0.354854987401297,2.1599970871102,0.724224239743568,2.50178898346671,0.848155926064541,0.902403318817774,1.72442670905224,1.76668229317699,0.686629895504972,0.804349241839812,1.58052702523772,1.44179412631944,0.623683573371873,1.7825835529766,0.450193156828171
11,11,11,-0.735462916185459,-1.68702234339044,-0.921588365661949,-1.84433879683696,-0.690597399527801,-1.60246132720395,-1.94401426742819,0.0552089175681143,-1.37003810652619,-0.656318898297468,-1.25091133593473,0.707892763247701,-0.277665901282979,-0.936314212171295,-0.137637606674824,-2.77670379563311,0.724504947409725,-1.2579184970202,-1.27689606162403,-1.25898582252907,-0.966081804026002
12,12,12,0.609640078769997,1.31481203174474,-0.000972127141006141,1.19733544412973,1.27180857927039,1.30137228960246,1.07866858051129,2.22801016886965,0.224744435247459,2.01398660345587,1.36428118512681,2.31052668223641,0.156989071018479,2.03130662656366,1.47785225178294,0.0871457942363188,3.62723543129456,1.27846142640626,0.701556249275955,2.55473836039389,1.16045487779948
13,13,13,-3.01734808196302,-2.61552602509451,-0.938575702978351,-2.42555706995875,-2.05419863449084,-1.65651077183999,-2.44925911542385,-0.887730676908639,-2.19543804309928,-1.00681884253431,-1.46673325050816,-1.48490638304394,-3.59690922391283,-1.69486440099283,-1.9507459560099,-2.11624527976684,-0.740856897502554,-0.840861897382947,-1.96416505057988,0.0107654540286464,-2.72207036230434
14,14,14,1.7632707236006,1.37435752988284,-1.04975546748126,1.17731905182456,2.11022918735099,1.24536656561714,0.992869575013888,3.68395551861955,-0.168898482867862,4.11015839732122,0.969819688097329,3.59974678470875,0.538994202031359,3.38810042210794,1.5025518248643,2.45935138149478,3.15651624666702,0.658424749954235,0.798742816339851,2.82034808319957,1.69938318315557
