precursor,peptide,protein,batch1_group1_rep1,batch1_group3_rep1,batch1_group1_rep2,batch1_group3_rep2,batch1_group1_rep3,batch1_group3_rep3,batch2_group1_rep1,batch2_group2_rep1,batch2_group1_rep2,batch2_group2_rep2,batch2_group1_rep3,batch2_group2_rep3,batch3_group1_rep1,batch3_group2_rep1,batch3_group3_rep1,batch3_group1_rep2,batch3_group2_rep2,batch3_group3_rep2,batch3_group1_rep3,batch3_group2_rep3,batch3_group3_rep3
1,1,1,2.77277791186385,3.42931444993967,4.59654621108166,4.46943549791652,2.14255749533249,2.79225674338402,1.27742215729138,5.08700046713811,1.69694797548212,3.75531164769547,2.80780204506104,5.27943773072226,2.12708997212219,3.95661007697869,2.08130048838508,2.67257233116499,5.42945546464531,1.86501022888148,2.92602061587486,3.40915880377482,2.87662821534641
2,2,2,-0.852740468200349,-1.89703572466393,0.168152179979555,-1.88879439911478,-1.54611302470551,-1.73746602039898,-3.42102687321213,-0.766975625374406,-3.56362952567569,-0.124670585458841,-1.70764723951617,-1.01471756004545,-3.35581567130978,-0.672935333993583,-2.79844555471699,-0.702692880763784,-0.471399135487964,-2.97301837868559,-1.34712601277771,-0.0911024973620563,0.328788043653735
3,3,3,-1.28828774608728,-0.578020867963955,0.310325478659528,0.147629926587094,-0.426907153891335,-0.10201678514891,-0.683182242151057,0.866523623890165,0.280568263027083,0.100062995654231,-1.4451082482532,1.20791150142843,-2.15549295017043,0.0747236964403704,1.35512807380266,0.415753280486271,1.82864207065969,-0.958931243918739,-0.855899503292157,1.1803138315894,-0.310146017712207
4,4,4,3.27083011704889,2.77089057699571,3.86254040732229,1.67490213155656,3.87416511910503,3.36166972259116,0.884416947930406,4.26668717782753,1.61052465252385,4.0983949552316,2.83485947870877,3.09919558855459,2.37816547442495,5.94166595669855,2.43871009903974,2.30831669249855,2.84042834339807,1.70960161586694,2.67075095499882,2.56112395498268,3.59235670588207
5,5,5,0.408606437502601,0.53567056505902,1.11595282164701,1.35323837961407,0.516726741038241,1.37717140531457,1.30618928692823,0.932754217418556,-0.575183824509428,1.07716493595152,-1.60621707542931,2.14370364050722,0.0208350556580065,1.2554340353705,0.432716609380692,0.752777531754703,0.887303781797225,-0.598743242660508,0.441584390348774,2.20347843623863,1.02587343253202
6,6,6,0.52063695037619,0.0970470166512136,0.484238080637596,1.09981563641076,0.167488354141331,0.770887381761459,-0.546740906612032,0.777826818394591,-0.232150553322792,1.40207381152846,-0.257406658063674,2.50941086153035,0.585150955712481,1.26954968874518,0.46753067910257,-0.22172433241812,1.63065337821,-0.971436120969731,-0.63451112188905,0.379772560629405,-0.285140668405902
7,7,7,1.25207170940748,1.4549874842845,2.79576907793269,2.82455875512835,2.39959655767343,2.55881822328955,1.33745822103279,3.85678901258011,2.25206037948623,2.64110895870598,0.497649553879547,2.68509912173467,0.704068927993968,2.84667081437407,2.69130463976106,1.09669698806387,2.49010500415319,0.423216345152857,0.581000040112038,4.10164485479529,1.56093676228229
8,8,8,2.01363645988813,1.29068940919615,2.26130268210254,2.2345003386981,2.19176788105227,2.185107920597,2.20013395772056,1.95623588315219,2.121598089083,1.63112236281805,2.11111221946142,3.88398295409105,1.58803978415923,4.10908859855113,1.33537866544542,2.59934842526253,2.76578307942525,1.12089793492162,2.9104975657095,3.02344655027596,2.66052055729255
9,9,9,5.91483748893103,4.99406624565266,5.58824830345614,5.6419652905629,4.58178874271757,5.2903665586217,4.67542806764177,6.03646367608799,4.50862270363051,6.28315936084025,6.08028258542562,6.67296285324675,4.62499565029213,5.74001008268002,5.78070177674351,5.59998025895222,5.11179686464154,3.24445110592151,4.67044638853309,6.89314485889345,7.45262085157864
10,10,10,1.43713311349427,1.4503380800577,2.57381403554988,2.24054511528844,0.957960856178914,3.50298577587514,1.68953341966599,3.24994632995871,2.11615976171313,3.39458596263207,2.28706626892985,1.84483970373447,2.96945790550017,3.13952132273876,2.28219537353845,2.36856934967706,2.89884393835559,2.03420315976315,1.50838270720984,3.01663386590689,1.94976788030218
