precursor,peptide,protein,batch1_group1_rep1,batch1_group3_rep1,batch1_group1_rep2,batch1_group3_rep2,batch1_group1_rep3,batch1_group3_rep3,batch2_group1_rep1,batch2_group2_rep1,batch2_group1_rep2,batch2_group2_rep2,batch2_group1_rep3,batch2_group2_rep3,batch3_group1_rep1,batch3_group2_rep1,batch3_group3_rep1,batch3_group1_rep2,batch3_group2_rep2,batch3_group3_rep2,batch3_group1_rep3,batch3_group2_rep3,batch3_group3_rep3
1,1,1,-0.397849294228817,0.258687243847007,1.42591900498899,1.29880829182385,-1.02806971076017,-0.378370462708647,-0.649968568653465,3.15960974119326,-0.230442750462727,1.82792092175062,0.880411319116191,3.35204700477742,-0.448137667598489,1.38138243725801,-0.4939271513356,0.0973446914443099,2.85422782492463,-0.7102174108392,0.350792976154179,0.833931164054134,0.301400575625728
2,2,2,-0.109173363891581,-1.15346862035516,0.911719284288322,-1.14522729480601,-0.80254592039674,-0.993898916090215,-0.523592327077465,2.13045892076026,-0.666194979541027,2.77276396067582,1.18978730661849,1.88271698608922,-1.55393748302602,1.12894285429018,-0.996567366433234,1.09918530751998,1.3304790527958,-1.17114019040183,0.454752175506047,1.7107756909217,2.13066623193749
3,3,3,-0.819997938980916,-0.109731060857593,0.77861528576589,0.615919733693455,0.0413826532150261,0.366273021957452,-0.0672748330253331,1.48243103301589,0.896475672152807,0.715970404779955,-0.829200839127474,1.82381891055415,-1.29027989251166,0.939936754099141,2.22034113146144,1.28096633814504,2.69385512831846,-0.0937181862599686,0.0093135543666136,2.04552688924817,0.555067039946564
4,4,4,-0.398348430776515,-0.898287970829692,0.193361859496889,-1.99427641626885,0.204986571279627,-0.307508825234246,-0.892183411790601,2.49008681810652,-0.166075707197159,2.32179459551059,1.05825911898776,1.32259522883358,-0.0742455662158226,3.48925491605777,-0.013700941601035,-0.144094348142223,0.388017302757299,-0.742809424773835,0.218339914358046,0.108712914341904,1.1399456652413
5,5,5,-0.271822229226682,-0.144758101670262,0.435524154917724,0.672809712884787,-0.163701925691042,0.696742738585285,1.59792649126507,1.22449142175539,-0.283446620172594,1.36890214028835,-1.31447987109247,2.43544084484405,-0.384230603595822,0.850368376116673,0.0276509501268641,0.347711872500875,0.482238122543397,-1.00380890191434,0.036518731094946,1.7984127769848,0.620807773278196
6,6,6,0.129849155324484,-0.293740778400492,0.0934502855858905,0.709027841359056,-0.223299440910375,0.380099586709754,-0.201308200612533,1.12325952439409,0.113282152676707,1.74750651752796,0.0880260479358255,2.85484356752985,0.675512455244044,1.35991118827674,0.557892178634133,-0.131362832886557,1.72101487774156,-0.881074621438168,-0.544149622357487,0.470134060160968,-0.194779168874339
7,7,7,-0.897074072263716,-0.694158297386696,0.64662329626149,0.675412973457155,0.250450776002227,0.40967244161835,-0.0249311637667331,2.49439962778059,0.889670994686707,1.27871957390646,-0.864739830919975,1.32270973693515,-0.0898530573959893,2.05274882898411,1.8973826543711,0.302775002673909,1.69618301876323,-0.3707056402371,-0.21292194527792,3.30772286940533,0.767014776892329
8,8,8,-0.14193254779285,-0.864879598484828,0.105733674421556,0.0789313310171231,0.0361988733712936,0.0295389129160205,0.0558525356322344,-0.188045538936144,-0.0226833330053284,-0.513159059270276,-0.0331692026269064,1.73970153200272,-0.777922140884522,1.74312667350738,-1.03058325959833,0.233386500218775,0.399821154381498,-1.24506399012213,0.544535640665747,0.657484625232203,0.294558632248795
9,9,9,0.553212643896118,-0.367558599382259,0.226623458421224,0.280340445527989,-0.779836102317342,-0.0712582864132134,-0.412683051257533,0.94835255718869,-0.579488415268793,1.19504824194096,0.992171466526325,1.58485173434745,-0.340145115633688,0.774869316754207,0.815561010817699,0.634839493026408,0.146656098715729,-1.7206896600043,-0.29469437739272,1.92800409296763,2.48748008565283
10,10,10,-0.219169554913417,-0.205964588349992,0.917511367142191,0.584242446880756,-0.698341812228774,1.84668310746745,-0.341386397103666,1.21902651318906,0.0852399449434733,1.36366614586242,0.256146452160192,-0.186080113035184,0.687321251371144,0.857384668609742,5.87194094316956e-05,0.0864326955480412,0.616707284226564,-0.247933494365868,-0.773753946919185,0.73449721177787,-0.33236877382684
11,11,11,0.0760599468248515,-1.08581524833223,-0.120130211248846,-1.12659384266098,0.0440702644239939,-0.818340492583782,-0.468294155925799,1.50107714969112,0.14052754096394,0.76668720189789,0.327766614961859,2.13010915507388,1.17218366633774,0.510586504078841,1.34597226464693,-1.25121045153476,2.19794004514496,0.0504621267559324,0.0790267851970135,0.140465776682568,0.542184472565962
12,12,12,0.0335437454148515,0.855685483680473,-0.691859609475044,0.57428114820292,0.658315864060191,0.632208374619718,0.193578285288669,1.42127068551409,-0.671545161367994,1.25637747877115,0.477966876079325,1.53422474707655,-0.16877907965999,1.68127104959691,1.0675409635252,-0.298800184789891,3.30029059131763,1.1233045433764,0.467579264449881,2.22859539611283,0.794086310843428
13,13,13,-1.13028613973552,-1.61695596718179,1.35113237678279,-0.571257080160545,-0.220846237047274,0.545395335420351,-0.520872449754732,0.690866694395188,-0.157799514247694,0.323951114332854,0.678671964002426,-0.0875163551748517,-0.997149099356223,1.02023585288647,1.07237714041997,0.901015397642777,1.9355286227236,0.816848971812066,0.0961337017134472,2.5266716312845,0.190682244643994
14,14,14,0.781424422043384,0.0347470284311078,-1.88431157536941,0.170793748122456,1.10288715332603,0.369809843016252,0.347052456418401,2.90380090648942,-0.76788939741256,3.23863274987749,0.420836940994159,2.75287504299688,-0.708482656102122,2.17629124284068,0.408542972822965,1.37041403563388,1.9363566729338,-0.955990495023834,-0.661931379531753,1.5299123077286,0.568356638963095
15,15,15,0.673469940141783,-2.10861198825149,-0.0972042706763099,0.422488405199156,-0.576265669465473,-0.798507390835547,0.344593166383467,1.11752681794539,-0.811110192820793,-0.423231402200343,0.466517026437326,0.81525392371465,0.309499956966011,0.58610275755661,-0.4237237695417,-0.135445709814791,1.68287876920563,-1.3469736265231,-0.17405424715122,1.24267871005824,0.00853242903543139
16,16,16,-0.95368004751695,-0.206600853216528,0.418174268702455,-0.374965558705179,0.535505778814494,-0.71422501894788,-0.195962748867066,-1.64785408553724,-0.318243303062027,-0.774633223892978,0.514206051929093,-1.03325248868208,0.64141624806271,0.45521560964451,0.1625106362463,-0.38781953412279,-1.55847793723897,-1.3234671068005,-0.253596713939919,-1.86527236687016,0.367035010132927
17,17,17,-0.0777090065052488,-0.153280615321027,0.523936129005556,0.353950442487123,-0.446227122500306,0.66201303328142,0.795353659777267,-1.88306710276531,-0.841125027919094,-2.13608175000865,0.0457713681418266,-1.80604134710775,-1.72590575711509,-1.04971151542759,1.1629954534582,0.940648940951609,-2.26187113565957,0.0101392934170006,0.785256816163479,-1.84966502306497,1.09899433707683
18,18,18,-0.192988711413216,-0.428619875633794,0.0141726231592887,0.326561511118754,0.178816088253927,0.43616074041925,0.103920152703001,-0.993236005501876,0.41590927103204,-2.18929560856531,-0.519829423735041,-2.60657806650492,-0.719427354446857,-0.343214933299857,0.016743342988235,0.493730624283042,-2.25035401669644,-1.49453983578137,0.225696730163815,-1.54680596322663,1.06449106424616
