precursor,peptide,protein,batch1_group1_rep1,batch1_group2_rep1,batch1_group3_rep1,batch1_group1_rep2,batch1_group2_rep2,batch1_group3_rep2,batch1_group1_rep3,batch1_group2_rep3,batch1_group3_rep3,batch2_group1_rep1,batch2_group2_rep1,batch2_group3_rep1,batch2_group1_rep2,batch2_group2_rep2,batch2_group3_rep2,batch2_group1_rep3,batch2_group2_rep3,batch2_group3_rep3,batch3_group1_rep1,batch3_group2_rep1,batch3_group3_rep1,batch3_group1_rep2,batch3_group2_rep2,batch3_group3_rep2,batch3_group1_rep3,batch3_group2_rep3,batch3_group3_rep3
1,1,1,-1.69665758605267,1.45375634917032,-1.04012104797685,0.127110713165135,2.84843008973154,0,-2.32687800258403,0.56846845173916,-1.6771787545325,-1.16213487275833,2.64744343708839,-1.03872593217274,-0.742609054567593,1.31575461764576,0,0.368245015011324,2.83988070067255,-1.38192990409952,-0.749538243224217,1.07998186163228,-0.795327726961328,-0.204055884181419,2.55282724929891,-1.01161798646493,0.0493924005284514,0.532530588428408,0
2,2,2,0,0.644843918716787,-1.04429525646358,1.0208926481799,1.51651787055741,-1.03605393091443,-0.693372556505159,1.73090284264243,-0.884725552198634,-0.647550384600798,2.00650086323693,0,-0.790153037064357,2.64880590315249,-0.272773690482664,1.06582924909516,1.75875892856589,-0.926346603510383,-2.653122790546,0.0297575467702009,-2.09575267395321,0,0.231293745275826,-2.27032549792181,-0.644433132013928,0.611590383401731,1.03148092441752
3,3,3,-1.18627096093837,-0.0926151493895788,-0.476004082815044,0.412342263808438,0.0851448157755481,0.249646711736004,-0.324890368742425,0.774576094293062,0,-0.330040682033037,1.21966518400819,-2.32101168280344,0.633709823145105,0.453204555772254,0,-1.09196668813518,1.56105306154645,-0.896383363125419,-2.23021664661079,0,1.28040437736229,0.3410295840459,1.75391837421933,-1.03365494035911,-0.930623199732527,1.10559013514903,-0.384869714152577
4,4,4,-0.352507593164616,1.28212589186357,-0.852447133217793,0.239202697108787,0,-1.94843557865695,0.250827408891526,1.30495256474471,-0.261667987622348,-1.01443109746154,2.36783913243559,-1.68665711179084,-0.288323392868092,2.19954690983966,0,0.936011433316827,1.20034754316265,-2.34208415696632,-0.182958480557728,3.38054200171587,-0.122413855942941,-0.252807262484131,0.279304388415397,-0.85152233911574,0.10962700001614,0,1.03123275089939
5,5,5,-0.944631942111469,0.433756031006117,-0.817567814555049,-0.237285557967065,1.97567525436095,0,-0.836511638575829,0.142194040548759,0.0239330257004968,1.1680378537589,0.794602784249228,0,-0.713335257678757,0.939013502782192,-0.828418437568963,-1.74436850859864,2.00555220733789,-1.58900841370148,-0.731942476096696,0.502656503615798,-0.32006092237401,0,0.134526250042528,-1.35152077441521,-0.311193141405928,1.45070090448393,0.273095900777322
6,6,6,-0.250250431385269,0.53882113344852,-0.673840365110246,-0.286649301123864,2.08824881436825,0.328928254649303,-0.603399027620128,0.44802729675396,0,-0.289334248548359,1.03523347645827,-0.369006461860462,0.0252561047408826,1.65948046959213,-0.890847748744927,0,2.76681751959403,-1.23005303420135,0.205378395083075,0.88977712811577,0.0877581184731631,-0.601496893047528,1.2508808175806,-1.35120868159914,-1.01428368251846,0,-0.664913229035309
7,7,7,-1.50685796154633,1.20179165046696,-1.30394218666931,0.036839406978876,1.67528478493809,0.0656290841745428,-0.359333113280386,0,-0.200111447664263,-0.408426114874633,2.11090467667269,-0.694875871886135,0.506176043578809,0.895224622798559,0,-1.24823478202787,0.939214785827251,-0.663005089431919,-0.856867834288318,1.28573405209178,1.13036787747877,-0.464239774218421,0.929168241870905,-1.13772041712943,-0.979936722170248,2.54070809251301,0
8,8,8,-0.178599354689215,0.418872749514672,-0.901546405381196,0.0690668675251873,0,0.0422645241207558,-0.000467933525074682,1.04743766919541,-0.00712789398034808,0.243898074568375,0,-0.165790640895226,0.165362205930814,-0.325113520334133,-0.0416744408417915,0.154876336309235,1.92774707093886,-0.658105694152509,-1.07248077313332,1.44856804125858,-1.32514189184713,-0.0611721320300207,0.105262522132709,-1.53962262237093,0.249977008416953,0.362925992983411,0
9,9,9,0.272872198368129,1.02333621634542,-0.647899044910249,-0.0537169871067658,2.11237001713325,0,-1.06017654784533,0.702472965649558,-0.351598731941203,-0.362174846074034,0.998860762372193,-0.528164804963135,-0.528980210085292,1.24555644712446,0,1.04267967170983,1.63535993953095,-1.17824688777302,-0.974984608660095,0.140029823727799,0.180721517791293,0,-0.488183394310672,-2.35552915303071,-0.929533870419126,1.29316459994123,1.85264059262642
10,10,10,-0.97974484007929,0,-0.966539873515865,0.156936081976317,1.78186117593873,-0.176332838285117,-1.45891709739465,0.99618748572984,1.08610782230158,-0.155306284068485,1.40510662622424,-1.10230454351349,0.271320057978656,1.5497462588976,-0.896387817446251,0.442226565195374,0,-0.11675598324047,0.600888555823103,0.770951973061701,-0.0863739761386082,0,0.530274588678529,-0.334366189913907,-0.860186642467225,0.648064516229832,-0.41880146937488
