precursor,peptide,protein,batch1_group1_rep1,batch1_group2_rep1,batch1_group3_rep1,batch1_group1_rep2,batch1_group2_rep2,batch1_group3_rep2,batch1_group1_rep3,batch1_group2_rep3,batch1_group3_rep3,batch2_group1_rep1,batch2_group2_rep1,batch2_group3_rep1,batch2_group1_rep2,batch2_group2_rep2,batch2_group3_rep2,batch2_group1_rep3,batch2_group2_rep3,batch2_group3_rep3,batch3_group1_rep1,batch3_group2_rep1,batch3_group3_rep1,batch3_group1_rep2,batch3_group2_rep2,batch3_group3_rep2,batch3_group1_rep3,batch3_group2_rep3,batch3_group3_rep3
1,1,1,0.770734945750714,4.50698641669178,1.84494611111837,2.50235249799448,5.29007935140004,2.55123411208072,0.253591276174501,3.1741670976927,0.688007865713986,0.639456995579907,4.59841824012505,1.48311558318488,1.00592895838714,3.38609440261206,2.20720919992104,2.03322771609566,4.88763970137955,1.35784857933247,1.48645766848335,3.2898405061486,1.22297457123662,1.81709155670344,4.77429437624832,1.6134631424026,2.51626063524449,2.84495023039295,2.03602240629646
2,2,2,-2.6254864894653,-1.48584495086397,-3.33167445164859,-1.73269521170742,-1.2214636064494,-3.65600071663261,-3.20134005392826,-0.811726293031279,-3.73720421835373,-3.94227582124105,-1.111319208541,-2.46287797979348,-4.10695477734272,-0.296572551402306,-3.15814931597128,-2.29004832673764,-1.22332783903747,-3.1670541763765,-4.38719316547765,-1.78358466703019,-4.18088567687244,-1.99893869636608,-1.51158892143876,-3.61906185145548,-2.16182214486423,-1.09936322815705,-0.994612487693987
3,3,3,-3.48998207083809,-1.31618116575385,-1.96120336751821,-2.2821259474728,-2.41952882097148,-2.05604760193902,-2.5740657770086,-1.28132340864641,-2.6633616897561,-3.09447681479629,-1.17863262825751,-3.46952607127247,-2.23167519781448,-1.65835784681808,-2.01339752448608,-4.01613849124107,-0.634921867288113,-1.78118025503596,-4.46475611098828,-2.34703950756424,-1.4702740518973,-2.32216772103917,-0.482655035214832,-2.31713440497247,-2.63027943494299,-1.05577467406372,-2.98820842572237
4,4,4,1.09978502589741,3.45436341910554,1.1084454302911,1.52188008834105,1.34443398012244,-0.45273950065485,1.8406578771493,2.90392546737128,0.953824412641183,-0.0543956584676269,3.55457704534465,0.336855696480701,0.621275585384825,3.58745671001592,1.50314969793627,1.77375494212538,2.54434587079052,-0.0398417799733823,0.997341984513715,4.48406122405972,0.66743257015712,0.604715143618898,1.44662413609836,0.868912556960039,1.59941928771606,1.23966548083971,1.88405170508452
5,5,5,-1.35353583899368,0.604980702760892,-0.81902252664714,-0.779743194553684,1.47834696536009,-0.373671630734046,-1.12864824693606,-0.150545864406165,-0.580072562474833,0.475511712097966,0.285455340038911,0.170771308730847,-1.44491199231287,0.59475160315655,-1.07899357004242,-2.53454548125516,1.6259901618359,-1.18709878024033,-1.01603647826083,0.154793945599302,-0.926465638221229,-0.548741261778533,-0.160520955353748,-1.20344713041134,-0.347652710122313,1.21368425407603,-0.283000915935122
6,6,6,-1.48353351517684,0.0891029956078557,-1.33231698298028,-1.6917760347477,0.798733618828508,-0.820306193429267,-1.73155056268933,-0.594919727975218,-1.38583881148243,-1.8803423368804,-0.342469126790614,-0.967204380726684,-1.64242981935008,0.443985833506487,-1.9528046805567,-1.76058564490917,1.51340316709457,-1.58205847380785,-0.580864684908694,0.063554762605045,-0.984642205247256,-1.66595670237851,0.451118174850808,-1.56638819418554,-1.46702418632972,-0.693347794587928,-1.69223903391857
7,7,7,-0.850216337034917,2.68887493880986,-0.0417743788920331,0.52785275441657,2.28368327664134,0.822982367808584,0.420342895795988,0.858836862212301,0.307431535336189,-0.191648516230395,2.54703369642921,0.552915968795949,0.641969401026856,1.49840039555158,0.777374437322042,-1.21799501987652,1.50538168340886,0.856162613756352,-0.373230690047074,1.73171812845733,1.3190172925496,-0.273186547760845,1.3966237546295,-0.0663027299682302,-0.151008654461064,3.12780484652318,0.227891812124076
8,8,8,1.58615244457064,2.37486137246695,1.01993477211258,1.7029726380073,1.68260912416536,1.76098336502165,1.73474302885704,2.85191029349787,1.63939524142484,1.77749567591405,1.62574616415459,1.74478754098543,1.68176955597056,1.37375657461456,1.63016384385246,1.68812664066052,3.59920361551696,1.26521911329494,0.945086000807837,3.42543620130508,0.559635609083464,1.86637421578393,2.12923612868254,0.711805371872853,2.39252487083618,2.37280989074987,1.94407273902297
9,9,9,3.44564512479563,5.29196752220662,3.34918102616431,2.78213055621166,5.13769651473027,3.22095710953707,2.19400214327147,4.1373295687604,2.52989682338269,2.36761272508601,4.06754106899439,3.72078450546951,2.09290111772206,4.57193345214466,3.47305830813485,3.57659608831641,4.88975813081905,3.35669247932023,2.71052693905437,3.7402294822102,3.41161565505584,3.27991139351127,3.18918156926924,2.23095370721605,3.27006850915295,5.07819397406605,5.19726261683084
10,10,10,-0.17855805223289,1.51116187950265,0.378399810126916,0.676066070450069,2.43391126688021,0.605930386878195,-0.639950008381303,1.95971632721231,1.63222516795251,0.200867035258185,2.01203893506072,0.347525209236895,0.560581375592315,2.35227346293879,-0.0467642713327965,0.703639756259877,0.7422271595932,1.49005014985538,1.42717452531357,1.51631572172039,0.388765384128571,0.541469948353691,1.35806834436195,1.14369552550961,0.330171110179005,1.51493859671784,0.16612045348254
