precursor,peptide,protein,batch1_group1_rep1,batch1_group2_rep1,batch1_group3_rep1,batch1_group1_rep2,batch1_group2_rep2,batch1_group3_rep2,batch1_group1_rep3,batch1_group2_rep3,batch1_group3_rep3,batch2_group1_rep1,batch2_group2_rep1,batch2_group3_rep1,batch2_group1_rep2,batch2_group2_rep2,batch2_group3_rep2,batch2_group1_rep3,batch2_group2_rep3,batch2_group3_rep3,batch3_group1_rep1,batch3_group2_rep1,batch3_group3_rep1,batch3_group1_rep2,batch3_group2_rep2,batch3_group3_rep2,batch3_group1_rep3,batch3_group2_rep3,batch3_group3_rep3
1,1,1,2.03864126389123,5.18905519911422,2.69517780196706,3.86240956310904,6.58372893967545,3.73529884994391,1.40842084735988,4.30376730168307,2.0581200954114,1.88138012237014,5.69095843221686,2.00478906295574,2.30090594056088,4.35926961277423,3.04351499512847,3.4117600101398,5.88339569580102,1.66158509102895,2.25726865501603,4.08678875987253,2.21147917127892,2.80275101405883,5.55963414753916,1.99518891177532,3.0561992987687,3.53933748666866,3.00680689824025
2,2,2,-1.403930305291,-0.759086386574216,-2.44822556175458,-0.383037657111101,0.112587565266411,-2.43998423620543,-2.09730286179616,0.326972537351427,-2.28865585748964,-2.88685741158852,-0.232806163750796,-2.23930702698772,-3.02946006405208,0.409498876164769,-2.51208071747039,-1.17347777789256,-0.480548098421837,-3.16565363049811,-3.33879529584273,-0.655914958526534,-2.78142517924994,-0.685672505296735,-0.454378760020909,-2.95599800321854,-1.33010563731066,-0.0740821218950036,0.345808419120785
3,3,3,-1.46652071643774,-0.372864904888953,-0.756253838314418,0.132092508309064,-0.195104939723826,-0.0306030437633695,-0.605140124241799,0.494326338793688,-0.280249755499374,-0.387627699349999,1.16207816669123,-2.3785987001204,0.576122805828143,0.395617538455291,-0.0575870173169625,-1.14955370545214,1.50346604422949,-0.953970380442381,-2.27281452262103,-0.0425978760102317,1.23780650135206,0.298431708035668,1.7113204982091,-1.07625281636934,-0.973221075742758,1.0629922591388,-0.427467590162809
4,4,4,2.7247612338281,4.35939471885629,2.22482169377492,3.3164715241015,3.07726882699272,1.12883324833577,3.32809623588424,4.38222139173743,2.81560083937037,1.51727693669262,4.89954716658975,0.845050922363324,2.24338464128607,4.73125494399382,2.53170803415416,3.46771946747099,3.73205557731681,0.189623877187839,2.29137436888351,5.85487485115711,2.3519189934983,2.22152558695711,2.75363723785664,1.6228105103255,2.58395984945738,2.47433284944124,3.50556560034063
5,5,5,-0.0274532615806702,1.35093471153692,0.0996108659757493,0.679893122563734,2.89285393489174,0.917178680530799,0.0806670419549698,1.05937272107956,0.941111706231295,1.73156088949701,1.35812581998733,0.563523035738105,-0.149812221940652,1.5025365385203,-0.264895401830858,-1.18084547286053,2.56907524307599,-1.02548537796338,0.0315231521725037,1.266122131885,0.443404705895189,0.763465628269199,0.897991878311727,-0.58805514614601,0.452272486863271,2.21416653275313,1.03656152904652
6,6,6,0.0956343304771172,0.884705895310906,-0.327955603247859,0.0592354607385228,2.43413357623063,0.674813016511689,-0.257514265757742,0.793912058616346,0.345884761862387,-0.10675486562582,1.21781285938081,-0.186427078937923,0.207835487663422,1.84205985251467,-0.708268365822388,0.182579382922539,2.94939690251657,-1.04747365127881,0.570167534625344,1.25456626765804,0.452547258015432,-0.236707753505259,1.61566995712287,-0.986419542056868,-0.649494542976187,0.364789139542269,-0.30012408949304
7,7,7,0.842814087888063,3.55146369990135,1.04572986276508,2.38651145641327,4.02495683437248,2.41530113360893,1.99033893615401,2.34967204943439,2.14956060177013,1.65560993969959,4.17494073124692,1.36916018268809,2.57021209815304,2.95926067737279,2.06403605457423,0.815801272546353,3.00325084040148,1.40103096514231,0.795174830846569,2.93777671722667,2.78241054261366,1.18780289091647,2.58121090700579,0.514322248005459,0.672105942964639,4.1927507576479,1.65204266513489
8,8,8,1.87370264731519,2.47117475151908,1.15075559662321,2.12136886952959,2.0523020020044,2.09456652612516,2.05183406847933,3.09973967119982,2.04517410802406,2.36418824403513,2.12029016946676,1.95449952857153,2.28565237539757,1.79517664913262,2.07861572862497,2.27516650577599,4.04803724040562,1.46218447531425,1.56391931041759,4.08496812480949,1.31125819170378,2.57522795152089,2.74166260568362,1.09677746117998,2.88637709196786,2.99932607653432,2.63640008355091
9,9,9,5.52690447970481,6.2773684976821,4.60613323642643,5.20031529422991,7.36640229846993,5.25403228133668,4.19385573349135,5.95650524698624,4.90243354939548,5.02326286065611,6.38429846910233,4.85727290176701,4.85645749664485,6.6309941538546,5.38543770673014,6.42811737843997,7.02079764626109,4.20719081895712,4.66509386650401,5.7801082988919,5.82079999295539,5.6400784751641,5.15189508085343,3.28454932213339,4.71054460474498,6.93324307510533,7.49271906779052
10,10,10,1.11543989435924,2.09518473443853,1.12864486092267,2.25212081641485,3.87704591037726,1.91885189615342,0.636267637043885,3.09137222016837,3.18129255674011,2.02880137606956,3.58921428636229,1.08180311662456,2.4554277181167,3.73385391903565,1.2877198426918,2.62633422533342,2.18410766013805,2.06735167689758,2.95188316823163,3.12194658547022,2.26462063626992,2.35099461240852,2.88126920108705,2.01662842249462,1.4908079699413,2.99905912863836,1.93219314303364
