precursor,peptide,protein,batch1_group1_rep1,batch1_group2_rep1,batch1_group3_rep1,batch1_group1_rep2,batch1_group2_rep2,batch1_group3_rep2,batch1_group1_rep3,batch1_group2_rep3,batch1_group3_rep3,batch2_group1_rep1,batch2_group2_rep1,batch2_group3_rep1,batch2_group1_rep2,batch2_group2_rep2,batch2_group3_rep2,batch2_group1_rep3,batch2_group2_rep3,batch2_group3_rep3,batch3_group1_rep1,batch3_group2_rep1,batch3_group3_rep1,batch3_group1_rep2,batch3_group2_rep2,batch3_group3_rep2,batch3_group1_rep3,batch3_group2_rep3,batch3_group3_rep3
1,1,1,1.96360360706221,5.04025967105296,2.54233377968649,3.59139453650554,6.28506542044122,3.47068614119314,1.40110502759917,4.25010249483576,1.97373262749626,1.8746585203438,5.68710067021618,1.99847385081651,2.29507724424682,4.35257752568006,3.03941057497896,3.40829562110131,5.87994751129106,1.6545394142229,2.41520074796288,4.24304693141715,2.3694686210217,2.96212217986709,5.71977792929887,2.15260775196955,3.21623910315391,3.69415139103001,3.16689455432981
2,2,2,-1.52858522904535,-0.945083659302234,-2.60976613615431,-0.443037649258051,-0.0182050590192029,-2.60100287292574,-2.26587029221731,0.209757291385192,-2.44009060113992,-2.69084200196152,-0.00299417761976545,-2.00726039528315,-2.83807601059024,0.660171227479328,-2.2888930522106,-0.921816339298362,-0.258782113656748,-2.96369228107357,-3.15473612874549,-0.643110447406547,-2.76058147145281,-0.926467285737748,-0.473846954036197,-2.90719933093193,-1.46770505829219,-0.154448563258304,-0.134122863171647
3,3,3,-1.36775239320372,-0.284481697021657,-0.625766142215865,0.317500845560907,-0.0970876780183026,0.139212736226086,-0.459687571559873,0.629708695889652,-0.123964074141335,-0.431481574603432,1.1052041713629,-2.31826599782944,0.484815737203464,0.376482568121204,-0.11153639903968,-1.15589183165238,1.42978277629339,-0.963783595349501,-2.19694128517906,-0.0593966463940806,0.981647244015866,0.1221388546253,1.52251224276398,-1.1054687008022,-1.02480097572859,0.93776655587648,-0.52031084421303
4,4,4,2.5659681405927,4.21556454380311,2.07985618540535,3.19488439921816,2.85282025449036,0.914953421446586,3.20724005765807,4.23982652798906,2.70778275019461,1.70023088523663,4.98977372936796,1.02578090777652,2.39242943634183,4.8293407358792,2.63367130971986,3.55958795482548,3.87680387460691,0.400962236723219,2.33788902177051,5.67292870107017,2.31615258215073,2.27540477476606,2.89867134532786,1.66391795043427,2.59962563240113,2.64881552946605,3.34816398664075
5,5,5,-0.168945678549384,1.20894423655417,-0.039729303070225,0.548174243322947,2.77216844716938,0.789134999400511,-0.0593314564903056,0.913353679361135,0.813398712208302,1.65275524314517,1.50332209263007,0.627464651249972,0.00709913037348092,1.62963961054226,-0.0971613452788989,-0.894756095223215,2.56255181598909,-0.762457099707367,0.0315613060929227,1.26177040209808,0.4541977583563,0.781370925546222,0.884653874016499,-0.602440631131286,0.462581377795983,2.23295712052792,1.06183388601351
6,6,6,0.00425920472606354,0.815701998613903,-0.412805673916954,-0.0309928569513998,2.31631233527598,0.558369021502407,-0.337762846650458,0.727768775574935,0.239804208813655,-0.158550623509422,1.17479275292186,-0.245101408379401,0.140223491684386,1.76765531557166,-0.740706779397102,0.116237154314844,2.81932026294356,-1.06285829476199,0.696774821018724,1.40627071275255,0.576108917015683,-0.0852449522744196,1.75625072766273,-0.818531007297819,-0.485315987128333,0.543902862049588,-0.153376649343051
7,7,7,0.747812808959508,3.41951636599116,0.953927331295119,2.22324229542404,3.87206992116411,2.26293120603012,1.84458995719021,2.27087228986642,2.00894268184269,1.59398042090336,4.11513637164445,1.30594397946807,2.51116615321204,2.89602225720695,2.00278274103104,0.751799457013445,2.94013668392126,1.33790479070643,1.0105938515121,3.13453829469751,2.87926021940034,1.37602917920658,2.80266760853331,0.768255751119027,0.896048499444994,4.30259502917482,1.82717964307006
8,8,8,1.99578131430861,2.59298393239728,1.25624062412905,2.25925862103366,2.14737022328558,2.2603047211199,2.18528469782129,3.26167662152774,2.20775907651177,2.35556013692535,2.16530584413178,1.94248793995753,2.28200653375789,1.86081731839341,2.05873028735569,2.27218588102441,3.97075786908405,1.4814050400183,1.5110380811727,3.85597442320626,1.23907500414266,2.42955303752446,2.63592531048345,1.04427417793748,2.71215236234063,2.86994659939845,2.44262711225279
9,9,9,5.61231242468291,6.32523106274557,4.62606215983591,5.26121469382308,7.49599027123029,5.32258211399013,4.17922642325724,5.98028896347853,4.94459802128894,4.921595464431,6.28852626476226,4.74930925381829,4.74587161945771,6.54841187767373,5.30571312522754,6.40156248441497,6.95905675636639,4.06446962760645,4.77885960795632,5.91775265632992,5.72280964351873,5.58235746544173,5.40003374030353,3.63265154055953,4.81631616929419,6.86806644984994,7.10066051684195
10,10,10,1.34789025609687,2.34113224673266,1.34281038296841,2.32160406352519,3.86752615048035,2.01972462160954,0.937417418881673,3.19449530651575,3.10116786431759,2.00194620946747,3.55533180076012,1.06697488490533,2.42241042386801,3.69788228001877,1.26991738030385,2.5908483828276,2.17052032636908,2.03828832785954,2.90932478558435,3.00603347952391,2.1755627676359,2.25966780715832,2.74582259549455,1.90744337891872,1.32966797672022,2.8731724138268,1.81615528897992
