peptide,protein,batch1_group1_rep1,batch1_group1_rep2,batch1_group1_rep3,batch1_group2_rep1,batch1_group2_rep2,batch1_group2_rep3,batch1_group3_rep1,batch1_group3_rep2,batch1_group3_rep3,batch2_group1_rep1,batch2_group1_rep2,batch2_group1_rep3,batch2_group2_rep1,batch2_group2_rep2,batch2_group2_rep3,batch2_group3_rep1,batch2_group3_rep2,batch2_group3_rep3,batch3_group1_rep1,batch3_group1_rep2,batch3_group1_rep3,batch3_group2_rep1,batch3_group2_rep2,batch3_group2_rep3,batch3_group3_rep1,batch3_group3_rep2,batch3_group3_rep3
1,1,40.2508335271223,41.7694519192691,40.5381149073556,43.2541382846807,44.0148471281847,43.5056343983202,41.1544694761129,41.9237300244136,40.9023856009906,41.4864997562712,41.2580261964452,41.0259419665894,42.6267961841989,42.5864649271449,43.649090600717,42.0028564557462,41.0890222565977,40.0189073717681,41.5274954165399,41.5699265396737,41.3298149436093,44.5342852153907,43.7919390313853,43.8118613314184,40.6037411220309,40.5091867385889,40.9793217688825
1006,276,34.4679065739755,34.9003757340103,34.8240059031643,33.9894348144745,34.1925670440034,33.767678590214,34.3649937174985,33.8688388775203,34.4920506464763,34.4088021605738,35.0422676632256,33.6097134490003,33.7542134110557,34.1279094444269,33.6882250414612,34.4224534709451,34.2538708786475,34.1032500289779,34.5165373301067,33.4485340731175,34.0235074880904,35.0859780780258,34.9893095408608,35.1022343324459,34.445668855926,33.7332155966364,33.5973794637998
1088,41,29.2161656978679,29.6900453156734,30.0486705839057,31.3090772091087,29.389487012405,29.3032502115934,26.5749757438905,28.6205212409025,29.7382486276111,28.0766314223876,29.960996730865,29.1784629864625,29.6612922415806,30.0259341322288,29.7972921999929,27.516761176887,27.1189633006421,26.3052925062308,30.7109036339482,29.5882983671276,30.0746245062654,30.8850594894561,28.8556945078015,30.2794020574293,28.2077324064121,27.6483591456833,27.4717933060373
1899,78,36.6352482785725,37.3469603669787,37.8853350086536,39.570343140572,37.852381536168,38.5797919137473,37.3887197770103,36.8603994341035,35.6303245366654,37.8977450323579,39.0171596850559,38.1257430614148,38.2655367501753,39.3281678476442,38.7528633051856,36.0652403277343,37.3578115295323,37.1960346226725,37.8099192010789,37.5858169516332,37.6752422457453,39.5061097766019,40.3938132791114,38.79496779836,35.6969042724311,37.2904277288326,36.1744240726298
19,19,32.7388026585165,33.3207832310449,34.3685987677826,32.2238782582338,30.7529329072877,32.5340033679094,35.0187648792634,35.2146716218879,35.0516104381896,37.5547018322015,36.8472832079169,37.2623848237292,35.2121369672303,34.5754044154101,34.8193111423409,37.2247421901815,36.4506140336358,38.1351665943242,41.357654164214,39.1105293360068,40.0697786529882,38.1615602427356,38.7656563526823,35.813412251234,40.463698022965,40.7661524457465,38.979808948655
190,190,40.9646245949749,41.0729757032998,41.2714303051484,40.2559913942521,40.2137462385031,40.4295343214615,41.9425113053921,41.269468849568,40.9542627683134,42.3159759751766,42.7107481680306,41.4229847309163,42.7539141431333,42.3747022557746,41.9134911263578,43.6143995048432,42.795483803825,43.2309461610647,39.4008924470348,38.7464589774769,39.4755055761549,40.5171079850374,41.1264306483407,39.8332066621234,39.7775548344044,40.3451229371656,39.1638690270757
1900,27,41.638238464798,42.5803407600231,41.8265334639332,41.0845402689664,42.0225196036279,40.7910301005227,42.9246980856222,43.2569915187005,43.4467906071834,38.9694991288591,36.0451796345727,37.5062205287502,37.5630813060195,35.4565927370419,34.5712524732178,37.1819498078337,36.1985316793171,36.338550457074,42.0714077216811,39.8122731216868,42.1307961172301,39.9378717614174,38.9768279069371,41.7997394178601,41.128752115848,41.0985528746487,41.6802891810424
1901,243,38.1197996778045,38.5460966803223,37.8929023124223,38.8718938992505,37.3641040244974,37.8744208773158,38.0471438132921,37.4165364007247,38.249414452493,39.0378109309244,36.5874438266538,39.5091085093245,38.7841686131465,37.5382292107827,39.4027339417158,38.5702031042493,38.9049243039101,38.8158090353819,38.0920881413792,38.3841181289581,38.3962473800557,39.4346189651985,39.0850695676332,38.4871040168565,39.6410057709448,38.5529330371007,38.6297684908772
1902,10,39.7652315294537,37.0959732063763,38.5729171255025,40.4258919880855,39.7868481032009,38.6395021253801,37.3859473265123,37.9349832834283,36.4875631867591,43.0313196226456,43.2586932484589,41.7080337368876,41.7096720274135,44.192773093538,45.4217957055229,42.0238034494539,41.7330107554729,42.5601335603992,39.2082625457354,42.3951806348572,40.5683403715959,40.69295418892,42.1515990243824,41.6797623003056,39.095272703854,39.8125194491507,40.0899763411637
1903,146,28.3796445194763,25.4024711000134,29.264500555912,28.7514459036463,27.6652008190889,28.5533961484253,28.7788255637282,29.4195727981935,27.5644031610144,31.5140858834433,33.0279654459085,29.1524146155163,29.7671681487812,31.6330862505096,29.7460077442754,30.3321769072937,31.4566823729866,31.8448385939476,31.5902354780645,30.5553606115218,31.3279261809139,30.6436195877879,31.8497280970925,31.2737513560514,30.0317650823182,29.761247035511,29.9929099635209
