peptide,protein,batch1_group1_rep1,batch1_group2_rep1,batch1_group3_rep1,batch1_group1_rep2,batch1_group2_rep2,batch1_group3_rep2,batch1_group1_rep3,batch1_group2_rep3,batch1_group3_rep3,batch2_group1_rep1,batch2_group2_rep1,batch2_group3_rep1,batch2_group1_rep2,batch2_group2_rep2,batch2_group3_rep2,batch2_group1_rep3,batch2_group2_rep3,batch2_group3_rep3,batch3_group1_rep1,batch3_group2_rep1,batch3_group3_rep1,batch3_group1_rep2,batch3_group2_rep2,batch3_group3_rep2,batch3_group1_rep3,batch3_group2_rep3,batch3_group3_rep3
1,1,-1.49385189045517,1.5559733479534,-1.01290993935559,0.062796346806695,2.8436405436391,0,-2.12598711875535,0.662996021510786,-1.53992435231402,-0.314074287184567,2.41517690649638,-0.335259022931364,0.0228284388634696,1.86003322471095,-0.439553810403992,0,2.90126058706662,-2.4993679297124,0,2.93236145555483,-0.268516151612625,0.636259052226174,3.1176713243683,-0.697415346507166,-0.255562466792998,2.43258951905879,-0.0104152574044454
10,10,-0.286798011077817,0.817887213286247,-1.31868077316084,0.249439787667448,0.970299239225356,-0.804315378956346,0,0.0445971907654381,-0.0948426732974674,-0.683837016893039,1.01542593008581,-0.981137281985332,0,1.01753288439538,-0.715829430772063,0.325282626726132,0.274178518945848,-0.873943759381073,0.524991406999727,0.708247091973156,-0.158399072515099,0,1.10612113012453,-0.404199643645139,-0.544879445476171,0.659582390060514,-0.0214486062856203
100,100,2.75737504501753,-0.671418138977709,-0.247235151358195,1.41874879227439,0,-0.196912032717202,2.94924934571475,-0.449232808794218,0.312419586541078,1.53238712533965,0,-0.669936323375244,2.55357031438959,-1.94490434769623,0.163348423693629,2.58333481718952,-0.763360406708465,-1.18877536316268,0.707358243828796,-0.280346101946071,-0.321705889593828,1.80260994383057,0,-1.44233830543107,0.906909218120301,-1.29188493749071,0.555329887603251
1000,186,0.0157637152044364,0,-1.49731163031959,-0.489657554666699,-0.285965861062092,-0.747326628185194,0.0992706687350528,0.769818594361093,0.755876490626187,-0.0647816104476764,0.94150968957247,-0.726394991155773,1.65267448706076,-0.203691961821058,0,0.0296762010063913,1.07956872240781,-2.58290718698621,-0.362459466395706,-1.18518640395187,-0.46658125251563,0.0980958870359676,0,0.452320106284029,0.264858044868198,-0.326680134521314,0.755143635565251
1001,282,0,-0.711252183510635,-0.411120969169425,0.673933595941965,-0.183039080366728,0.36548745048847,-0.34540936598438,0.821324639897858,0.421268530546251,-0.687692255433237,0.940594491923809,0.227444670620167,0,1.65150032761698,-0.49905144957076,-0.154845343862268,0.792872886859847,-0.248774978595171,-0.327362250776135,-0.142693709371005,0.760773569008939,1.52743197268504,-0.723237543331431,0,-0.60723130658463,0.859306916699955,1.15546493949972
1002,150,2.52674784178574,0,-0.0565390791523868,-0.238265306772798,-0.00445411091489056,0.502167712893607,-0.931894412085444,0.905021615067194,1.34109972358239,-0.030282806665503,1.12229475745954,0,-0.0952236482685658,0.171969420493617,-0.649411643969727,1.53000015465867,0.131992145964479,-1.64188334619334,1.14301848463453,1.18138067999966,-0.0679333210889968,0,0.0706912541517322,-0.216648354008838,-0.19313810584637,-0.960914325573583,0.76098665996798
1003,164,-1.65543781489256,-0.815860080798894,-0.0671818534965798,-0.13496950718119,0.707667440192715,0.101474345494015,0.429275567156561,0,0.878279382766592,-0.514351842389576,-0.0833584809448293,-1.62328256348677,0.371670014934358,-1.14941039691566,0,0.71987801056899,1.10255029941981,0.426214895507086,-0.338826465114374,-0.494099501292844,-0.101946483896497,0,1.13566176732533,0.167498686108261,-0.924085678012071,1.36523663754322,0.76477552129138
1004,124,1.06366947150658,-0.878786426333254,0.0623343256282594,0.993544531078548,0.755746678449353,-0.410571749516847,0,-0.463566150749261,-0.00315893659377009,0.19900637497018,-0.0998730660644718,-0.733508487971014,0.892104626145617,0,-0.973689868640841,0.98571058442915,0.328561501507666,-1.31739020724525,-0.370413089369407,-1.00312794307627,0.376747894349071,0.135881859720269,0.0612508538471985,-0.852852003201869,0,-0.250380524856815,0.0186220507440504
1005,80,0.306767983119535,0.238297076641596,-3.64792449691179,0,1.2507826219674,-2.9223860210532,-0.110582324601047,1.35223828362989,-1.83083329167762,-0.0239124819456671,0.951967248759576,-3.56191103444397,0.238927468270165,1.86353370822635,-2.72145954195639,0,2.35561812915052,-2.98979510345091,0,1.77103301901093,-0.344631799260823,0.0226549355724766,1.64981850531921,-1.96182822137776,-0.00974210529969355,1.78574439262649,-1.63721610969904
1006,276,0,-0.426219048615334,0.721751739044979,1.29861283069247,-0.264367680548928,-0.64920216191863,0.438736992471718,-0.822222555205542,0.439976395521651,0,0.698046549013347,0.225952805357202,1.25827079252474,-0.346873790313283,-0.0130252659384238,0.253257825989066,-0.161374378752118,-0.919126370151237,0,0.087434806815933,0.222785265091976,-1.28597520218092,0.470869313014305,0.116106049778436,-0.0825280594246964,-0.139225035124709,-1.34511078531245
1007,97,0.800458140375781,-3.36688013765826,1.48692123546506,-1.42752538827066,-2.42424099108095,2.41315181064875,0,-2.98573556575176,2.35524383819703,-0.947123181130167,-2.76961017655592,1.65915092565334,0.15797745423017,-1.25913402053705,3.11354205326541,0,-1.84138272040548,1.5712550967053,-0.0279989484394068,-2.80415882894927,1.77391934797207,0.75219541255627,-2.9110806736598,1.53198398397013,0,-2.85326717591452,2.22800136592605
1008,70,-0.77552471643875,1.24824921021971,-2.98082513636907,0.890968520958715,2.53760444030822,-1.16871212491768,-0.791958587786031,3.08710147390601,0,-0.120241032764634,2.40017092676111,-3.13302812850343,0,2.07744004093978,-1.48325416565136,0.318478673228332,2.04877006725695,-2.84207704311847,1.7518540265305,3.04844596461443,-1.61065976130343,-0.148612486137628,2.4060904524922,-2.86798993969807,0,2.70844039631029,-2.36668802629485
1009,7,0.116669782411282,0.291569999170647,-0.873976519446043,-1.18438242755235,0.843711548032354,-0.54403183823565,0,1.19252692398844,-1.32777504731497,0.413200149120053,0,-1.84893891053454,-0.451719946310011,0.611574603416973,-1.05823326060307,1.00487364241362,0.871071605455137,-3.24341066270138,-0.200351814762574,1.35020359776366,-0.268631025088801,0,0.0527770611296279,-0.973870095228942,-0.74452620930887,0.601863725152214,0.16388655517558
101,101,1.03484337463883,-2.23524717666841,0,2.67716731968649,-1.0594228314823,-0.145365102713205,1.51509236254544,-1.66809343910282,0.502381015844674,1.07947983437332,-1.50673692002123,0.0217321560472277,2.16975064539436,-0.832866335793456,0,2.81027077252309,-0.858807695664094,-0.73215843240071,1.40489368561305,0.902559594458776,-0.652230888670679,1.04580342779752,-1.93698110607715,-1.43246648215842,0.483300917599151,-2.77307499916487,0
1010,45,0.867836183879329,-1.42113459970041,-2.8523387799725,0.625919375561392,0,-2.6449523817845,0.278278907029747,0.660908751374784,-2.73576506657992,0,0.558412229826244,-1.9100783193873,1.93300956615183,0.461595613148616,-1.85523717733943,-0.279201424839534,0.89514146769578,-2.76518410337694,-0.368407463687903,0.245319071675727,-3.39808751258603,0.949677149034671,0.0131843659927997,-1.44279249308427,0,0.125389304798085,-2.50180531795655
1011,38,1.27362620131823,-0.444030486972407,-0.841632657170296,0.925391836514794,0,-1.2005641151994,3.28959595344305,0.522707741633184,-0.525287603708123,0.215406353930318,0.874666494457763,-3.17723055039128,1.94333103602515,-0.00736139502436295,-1.58980991334571,0.714345097956886,0,-3.17374441287802,1.20034587317389,1.73852821919923,-2.31085619129643,-0.28375699458333,0,-2.97353256443167,1.7999974425822,0.911520465925386,-3.36125316191815
1012,178,0.341050943784927,-0.209397619377407,-1.0713276488411,0.162822636313695,-0.684977238800598,0,0.018738024143246,-0.587843950229615,0.823596362193377,0.556548149090934,0.177321350931578,-0.992859996590162,1.52311809956747,-0.200911784844149,1.01168073662621,0,-0.666369735984385,-0.845670558725103,0.188131582610626,0.180457799126256,1.3198903434322,0,-0.384256509425968,-0.0030731883717392,-0.779288309063969,-1.14224661419938,0.226458504884182
1013,79,-0.305910970300662,0.683015496333499,-0.696892659523887,0,1.73522994214841,-0.880789903548494,1.38651922498826,2.20863596053209,-0.153919041939914,0.814714928135855,0,-2.16809738166704,0.80216390719249,1.33193680182857,-2.12458858282247,-0.589307352276278,1.12334593467114,-2.34810698606488,-0.734151113484104,1.79886446505813,-1.04276873937143,1.15686306992747,1.9795956580638,-1.75886558585497,0,0.793361397060385,-1.55958807116225
1014,112,1.07495954355733,-0.892599765990304,-1.36451075211229,0.514793779664096,-1.5713815246461,0,0.878571790616749,-0.484492520517812,0.39585152732068,1.89735299552468,0.552293676796626,-0.496609956973116,2.74184763680832,0,-0.419436728402141,1.75682007474235,-0.595362366660234,-0.785937466339752,1.96061782111351,-0.778630099634761,-0.761113870061117,2.01113723724788,-0.108236156870686,-0.989020864971255,1.29639646854331,0,0.267517834956365
1015,57,-0.500206511010156,1.11460252871281,-0.0906724270674797,-1.84130663274849,1.60452823031292,1.29654994107682,-0.428183186966039,0,1.93850811572309,-1.85608997127108,0.0906952854052729,0.176443902340529,-2.09740369613594,-0.155607076081358,0,-0.911275733446907,0.733459974528309,0.641421403195191,-2.90977723822081,0.472286157992128,0.292729048172371,-0.66022895181523,0,0.273257630257531,-1.5319166192651,-0.992038226425214,0.452006081904853
1016,174,0.159185066999046,-0.375808703665693,-0.217304621549379,-0.487634813483191,0.151626512112419,-0.0468874498720848,0.607554332592662,0,1.0293636480244,0,0.0443502397222435,-0.924847020345798,-0.509660067395667,-0.258983758176482,-0.551393955103126,1.19140608484987,0.492513321857281,0.187104357322364,-0.406654147393006,-0.473468652556973,1.04896699688897,0.240113096174771,0,-1.43858199209477,-0.322072614603002,0.870247882707084,1.05227692226915
1017,172,0.255126919464335,-0.386072381585102,-1.25277992967639,0,-0.691165574042695,0.147688561302105,0.433741006496551,-0.661143307622111,0.128389697164782,0,-0.553860302722754,-0.467624394505894,0.347690774681835,-0.43483682718478,0.240413513049077,1.94039003305027,-0.579656358806918,0.206675560962064,-0.279419149833503,-0.0457851601306723,0.38694374590957,1.22888753620657,0,-0.918023213223069,0.579505414643101,0.518216466657387,-0.303659401670049
1018,236,-1.40062757301117,-2.12029351170131,0.211439975850807,0.290370040515895,-0.383293049004499,0,0.369724106031945,-0.144416219064616,0.717835050380479,0.383733632354867,0.467808190772211,-0.682909124553531,0,-0.0713266547570155,-0.919865673153758,0.131139603034334,1.16716748945435,-2.20743992713307,-0.0389494097035317,0,-0.102520998721456,0.401875946572843,0.577416816510072,0.471972342822405,-0.844654801811226,1.08453922887966,-1.07625861605308
1019,227,-0.284877865545576,-1.26009737183711,0,-0.999150399036512,0.347607886536194,0.202906297144194,1.73883700623284,0.443160984302081,-0.736694660057327,0.854374361862335,-1.17380589816702,-2.07065026863456,1.06370983435907,-0.163328501276246,-0.732862202261789,0.629127352454503,0.393550068103918,0,0,0.628383317646532,0.211337218694177,-0.529936336198723,0.380201470538406,-0.00443380139336336,-0.322855185265496,-0.624211332331408,0.663362829628455
102,102,1.01786722983583,-1.76005598947481,-0.701476374862795,2.00502908552769,0,-1.2594665066299,1.29841089948305,0.468359110783883,-0.667983210029623,1.64761192405302,0.44933426569556,-1.39827073180248,2.14744030514275,-0.329876580908266,-1.21943701447501,1.22585810331238,0,-0.807320374600921,0.0224911712407097,-1.18415246761926,-1.34779915275451,1.24793521330728,0.443882361444413,-2.07179471074956,0.967686481404213,0,-0.812354785455035
1020,33,0,-0.428676854034237,1.59757043712298,-0.800114226930136,0.295736115746171,0.26474019068127,-0.0705477994733827,-0.352009292098544,1.69769095939685,-1.52591011908727,0.633862835120678,0.536818141611138,-0.857505018329532,0.213965899763451,0.0928979314792086,0,-1.35561630473208,-1.1681815274847,0.617524732667995,-1.13188369579987,1.50411119857887,0.82207915271917,0,-0.26111132284777,-1.2566584139955,-0.987280235209616,1.18407967230155
1021,52,-1.74355263201225,0.064434385562409,0.313639279526521,-1.28275612811339,-0.00509861612588125,0.128249827367018,-2.21779354007284,0,0.357433039338196,-0.272688445163005,1.93197652985364,0,0.439291467185131,0.809987226267814,-0.218101507971727,-0.510492621413136,1.67558493770898,-0.856095068804137,-0.620889797387688,1.07780776029284,2.15705747484398,0.348780317424384,2.51798580103391,-0.611584838192755,-0.629213411447184,0,-0.0628817149456369
1022,104,0.97112665348583,0.835829110838994,-0.683701803148593,1.33132666422949,-0.348261894926299,0,0.0462484331444481,-2.18066038410451,-1.33072299962982,1.71089727382692,0.243124905665564,-1.77565139163748,1.80378121225235,-0.297373344000965,-0.814008328687708,1.57267402791018,0,-1.78634807404442,2.07282294486319,-0.0826921398673732,-0.77016792665863,0.86552161160587,0,-1.70508815905567,0.640290373378899,-1.04020844740862,0.279164319525351
