protein,batch1_group1_rep1,batch1_group1_rep2,batch1_group1_rep3,batch1_group3_rep1,batch1_group3_rep2,batch1_group3_rep3,batch2_group1_rep1,batch2_group1_rep2,batch2_group1_rep3,batch2_group2_rep1,batch2_group2_rep2,batch2_group2_rep3,batch3_group1_rep1,batch3_group1_rep2,batch3_group1_rep3,batch3_group2_rep1,batch3_group2_rep2,batch3_group2_rep3,batch3_group3_rep1,batch3_group3_rep2,batch3_group3_rep3
1,0.824638128244859,1.60155261556783,0.721148405224615,0.439758160084529,1.01473810932208,1.34500821851838,-0.397554564776732,-0.445101993696214,-0.20142229011304,2.07334448915447,1.78764878424768,2.87965888262806,0.582134550975514,0.740768700839355,0.456577042415526,3.98510176697879,3.57682340946707,3.31611205102951,0.536547200149733,0.29106960761896,0.742143398931593
2,1.26755072907897,1.24918416064431,1.29608361025029,0.626240745788063,0.834852737756964,1.35832447722536,0.390683250314163,0.178511682362859,0.304252400878765,2.03752193503299,1.41745980907217,1.84104981540928,0.624972848633275,1.04150358553162,0.598337609222369,2.10331236104643,1.94210637113954,1.84199779046917,0.690483718661174,-0.0967454731299086,0.547623463316256
3,1.43035181903242,1.60533996129884,1.23297064031034,0.857199749820466,1.0835008012613,1.65533107924469,0.564180761784004,0.839696266723606,0.780823634165239,2.01924205763177,1.77140848022893,1.92721449641386,0.676148344869282,1.19162295484654,0.661692924737599,2.13743926943597,2.55069623997515,1.95741398054749,1.36625331667517,0.0206344388919298,1.21257276704994
4,1.18555493233313,1.35599533415466,1.18972198429347,0.743800845313819,0.578080153956521,1.43447424103925,0.541689902749026,0.522841635629008,0.768156233590112,2.53044936175785,1.79550207708819,1.41005489081345,0.708520721229495,1.09259956329629,0.283390965831039,2.56341133905928,2.35602135617865,2.34666626761634,1.04609204071756,0.267949149311947,1.14150211793975
5,0.480755819508743,0.908712777021527,0.774404848258687,0.598346190099485,1.00526546874942,0.790990932910304,0.187203174930021,-0.259521112764709,0.404014890391438,1.46070628180993,0.908951888326886,1.45017569812138,0.0578156982619499,0.837003487060362,0.66010182488301,1.37815254994894,1.40499137421674,2.33965207962475,0.188551623084398,-0.320591682651732,0.737286336639703
6,1.25613429554282,1.50199275446317,1.20401184015727,0.906457110366637,1.39937879587399,1.37108186301206,0.478268452873151,0.758876195935068,0.714615439684542,1.87490350945791,1.80723941285384,1.85964026872941,0.925793512845741,1.14250868340146,0.571802357885873,2.25674115426812,2.44336801249253,2.26284418905119,1.05764138527817,0.0479093658009846,0.985345938859065
7,1.10200625763761,1.60267756713846,1.2922501170123,0.82624427752259,1.26219331352657,1.34798314920575,0.604583673361647,0.875950589661981,0.738892708373846,1.86713047642682,1.56745134907835,1.84099098890824,0.884648486188342,1.02996098639642,0.715525329070827,2.46113806041558,2.16252411029489,2.29711635226465,1.12475859783949,0.404016549236493,0.901766224676777
8,0.711226648013832,1.38869795787991,0.997006196670896,0.503878131628605,0.892390376318835,0.642793997504635,0.543912545244472,0.831457354336012,0.864192279373696,0.945302639297836,0.862640538561548,1.39151015932284,0.342256924594879,1.17401761150364,0.291095044362905,1.62563992657499,1.69108233139044,1.53083695611855,0.709795329616728,-0.0577341293958211,0.915409973172281
9,0.854861832367124,1.48114007944455,1.00938700116418,1.05132814452429,1.32613718491292,1.1406639721045,0.564673135451864,0.50168434967934,0.580357842590814,2.26591690417858,1.60228786366164,1.92868585726387,0.45167126423746,1.04803967307802,0.660811373875504,2.37493188039123,2.3602378457694,2.18042397920782,1.00639074062899,-0.226539472300628,1.02188352864248
10,1.46318811888007,1.21223601324176,0.958663230896464,0.820409886669428,1.37591453030506,1.42208273370884,0.749163146878902,0.745361055228739,0.640211436648051,1.64372439351359,1.71881332376787,1.58259349300758,0.73106166041831,1.03663148016555,0.662708942047197,2.0364826525556,2.23327962626282,1.92170618343259,0.745348874968354,0.199330726332618,1.14041897146611
11,1.45814287707504,1.4512211021219,0.838341784615977,0.121834122346162,0.598108005496164,0.980863265164968,0.649223221004659,0.0594452828588887,0.898199505009943,1.74396464451321,0.732297404166561,1.33034048913641,0.689890570112509,0.819175714880381,0.451580972833887,1.39663611183297,1.84876294656094,0.943708088623743,1.08976139046646,-0.0082329590241992,0.455687104012791
12,0.751391954687903,0.659007015138366,1.04017029481338,0.42829318217692,1.19115885920372,1.09478275365718,0.453563745810607,0.181482882141323,0.34887979112621,1.70801277417105,2.13059354539342,1.19483500768348,0.181430867500336,0.824559073631859,0.107176572288585,1.78005376971061,2.19666962594754,1.99628701988579,0.743281945711937,0.171350262656124,0.550084268993161
13,1.16057410421272,0.970351417541485,0.903159943547088,0.260967675016518,1.52849375766624,1.35938695158283,0.169598511724578,0.443853311866792,0.524094314662726,1.67080401922378,1.42982506037743,1.41384040168859,0.364981488162803,0.839649633936768,0.40910326927403,2.29364919140361,2.01266266507846,2.70474325035576,1.2387830325494,0.586250399980013,0.847314478333488
14,1.2058523934893,1.26734291469438,1.61575596978038,0.522331555319581,1.30321583728124,0.927222952970656,0.0324726139251162,0.313610973604358,0.137436331958376,2.26268080065639,2.02686099933361,1.81632768937782,0.804512469009106,1.10359417784921,0.340114773061807,3.09451269635748,3.01334207498893,2.65739134608945,0.765538661963148,0.262899854857508,1.06219335692009
15,1.17563091633688,1.14047624696746,0.978425739265687,0.233574049434524,0.829856133782847,0.960750812650874,0.45729212404071,0.435342080259275,0.233706638803708,1.5466374281328,1.37214496489035,1.32001844699774,0.478908166077661,0.525094274815584,0.374565321592118,2.05884807507527,2.23950548015587,2.28183787120268,0.807341454413479,0.0275779404605148,0.327638703676958
