peptide,protein,batch1_group1_rep1,batch1_group3_rep1,batch1_group1_rep2,batch1_group3_rep2,batch1_group1_rep3,batch1_group3_rep3,batch2_group1_rep1,batch2_group2_rep1,batch2_group1_rep2,batch2_group2_rep2,batch2_group1_rep3,batch2_group2_rep3,batch3_group1_rep1,batch3_group2_rep1,batch3_group3_rep1,batch3_group1_rep2,batch3_group2_rep2,batch3_group3_rep2,batch3_group1_rep3,batch3_group2_rep3,batch3_group3_rep3
1,1,4.04615703489544,4.3978890690666,5.24755248130461,5.1770042715734,3.55174338612436,3.99014680800999,4.36907878989431,7.0986951045593,4.73876756248778,6.4887113904384,4.70780985684274,7.63106564304256,4.46522410735334,7.40490931269189,4.19000174843132,5.12355420386203,7.59746691039189,3.7482299626808,4.20165103521691,6.88844337823562,4.45805853022989
10,10,2.86286414698241,1.89795750160789,3.34813551675214,2.35970924495838,3.11277600104897,2.99879521945359,2.39090815366046,4.03602009392072,3.03505387633066,4.03763013484074,3.33649384009257,3.33642563251113,3.42267218937067,3.61267925087309,2.74125405452252,2.90383418106105,4.00652525398546,2.50040903981302,2.36649883889182,3.5653213373016,2.87746318894494
100,100,4.42350058446698,1.41390579108522,3.0669233094051,1.46306710375978,4.60870728697048,1.97993495793067,3.42632504907614,1.82790982138483,4.37635302236204,0.0177836409938568,4.39905587133144,1.1164517263971,2.97141888862888,1.8775631492913,1.8615051119427,3.98799928077503,2.13850262293333,0.823119913074857,3.15747958384374,0.939240678908418,2.67649529420306
1000,186,0.585706291008426,-0.758886157484291,0.134930440336686,-0.088585386414593,0.652074377789561,1.25814002822441,-0.505604817295973,0.380188764948379,1.05737486692448,-0.662497218722906,-0.424707064191612,0.504727824174821,-0.032641093598288,-0.861661548880677,-0.139520234960871,0.433069257197105,0.337919000699788,0.792009280433445,0.602786175021956,0.00746195966531611,1.09718172829464
1001,282,-0.314937246742447,-0.752268453465001,0.388086113513738,0.0530941156308717,-0.683822878454324,0.110882146133821,-1.37084115413636,0.269027735445346,-0.675367845362359,0.987793131811958,-0.837441482157768,0.118347108895042,-0.754443844055344,-0.534059674857058,0.2597572835832,0.884392312606719,-1.04638537910245,-0.41069230649797,-1.00096603732151,0.351990327247331,0.609325753923799
1002,150,6.13382181708016,4.02823832436895,3.87173200015965,4.48415583342243,3.2941487570056,5.17091820787466,4.01398702215738,5.22978789096095,3.94538713101874,4.22872026790367,5.65102166789815,4.18575248119088,5.44281405962178,5.48051004607737,4.23266746580368,4.30143013120384,4.3722959608197,4.08621368083791,4.10961501992488,3.34227500091302,5.06120930078423
1003,164,2.24550035756418,3.79071197044133,3.69380989668807,3.94931373832416,4.21925847625036,4.68793607558817,3.22400014055472,3.65827405119477,4.0254009227127,2.69344936690132,4.3355721744577,4.7300629087511,3.31033624681295,3.16796194355395,3.55279299236284,3.64188933250142,4.76414063935326,3.81855504388842,2.73826473387943,4.98886338879946,4.40215684467569
1004,124,5.01569662654736,4.06308585217547,4.95298685049348,3.62387353505961,4.02302897185138,4.00056920506957,4.03686797605348,3.75443929056252,4.77902288829455,3.86098698804489,4.87353661238094,4.21202123113844,4.13804619586362,3.5119945240743,4.77623108259175,4.59854438208084,4.48104936636079,3.65939087944429,4.47585111357707,4.19751034413552,4.45123728058665
1005,80,6.19848038949255,2.51395489421762,5.93606801263456,3.13771002674252,5.830603863686,4.07842659505059,5.43766526018853,6.39029852512383,5.71135737795419,7.33984271147793,5.45677466225577,7.85178781552076,5.40055618787782,7.16067025460653,4.99180605388086,5.42223559210168,7.04466748468312,3.43645727520336,5.39202484031652,7.17554188914588,3.74796759065221
1006,276,1.09339122612303,1.77338426517232,2.32897200278132,0.469511933408194,1.50112121078546,1.50378232230629,1.33423686936503,2.01837504108003,2.56855062551166,0.992788512702633,1.57724390929703,1.17397234439317,1.72373939200843,1.80784399761975,1.91453687065945,0.520032522196659,2.16741179389378,1.81659633814706,1.64732556623843,1.59639303685188,0.447959362253179
