peptide,protein,batch1_group1_rep1,batch1_group1_rep2,batch1_group1_rep3,batch1_group2_rep1,batch1_group2_rep2,batch1_group2_rep3,batch1_group3_rep1,batch1_group3_rep2,batch1_group3_rep3,batch2_group1_rep1,batch2_group1_rep2,batch2_group1_rep3,batch2_group2_rep1,batch2_group2_rep2,batch2_group2_rep3,batch2_group3_rep1,batch2_group3_rep2,batch2_group3_rep3,batch3_group1_rep1,batch3_group1_rep2,batch3_group1_rep3,batch3_group2_rep1,batch3_group2_rep2,batch3_group2_rep3,batch3_group3_rep1,batch3_group3_rep2,batch3_group3_rep3
1,1,41.8563285911565,42.3371053985037,41.2987690276072,43.7687021480935,45.1468979431786,42.2844445560812,41.1475357060112,43.2012929231077,38.6424889502184,42.14727735203,41.9508293962502,42.4986482302879,44.4690517536189,44.1600015001513,46.2672422913333,41.7080562213711,42.3704110047235,42.1769437014901,41.4967404735393,42.4293118121642,42.2165321627615,44.031152556258,43.9369149346377,43.8755257920865,41.0718180137973,39.7838438776912,42.0643520823266
10,10,39.6033103786146,42.5166982897402,42.0416550671218,40.8258280082413,45.3997076818263,40.6242437853033,41.0507187236927,42.9237791723707,38.7624457468274,38.1710816341578,38.3151142304468,39.9984940585291,39.8160259554755,39.1012996570685,41.0129796777566,38.5575287186871,38.0703495427553,39.1142250019646,37.5848612814784,34.5429738082581,33.4849666243279,37.7818447676593,35.6293447155815,37.247810559837,35.0533475816975,32.6523265342451,37.7921131958124
100,100,38.3614992047915,36.5993503649692,37.9709855913983,35.982482123437,34.7421444112826,36.1251445093303,37.1376041688473,34.8481611892581,38.1014998082614,34.3672935408975,38.8809410875526,36.0905368164164,34.6299557202298,35.1714951216681,34.8449207716148,36.8178268519858,36.5062420079725,36.8799002748709,37.8503907902381,36.0050636190206,38.4222136728954,36.5143337375277,35.8514554380135,34.988574097313,35.3956937179685,36.8411405639348,34.1386557530581
1000,186,34.3039942731788,50.2075075398298,46.8257211690445,41.6622305668867,57.1227563634057,38.5567597701537,46.2283300942343,52.1221643445528,30.5827588365612,26.6672352088125,26.0247440301196,31.1563706164782,27.1462985729103,24.6460707180035,35.7144895919735,25.4636150756306,24.9320336675987,28.275676122081,30.2247756545625,17.2801866678021,15.2820465399992,28.4115964152622,14.1147642321346,21.8209489521459,22.8039556608635,7.63558222499281,29.4451424450655
1001,282,38.1362539163523,38.1131335789296,37.9730214224693,38.097506935426,36.8641301495726,39.5565928585189,38.338373996882,37.8886088643628,41.580915257252,36.5455468779392,35.6275038006062,33.9513756976238,36.1343371761063,36.1460152826685,33.1642902144493,37.0525791321798,36.7200847329622,34.4000011393331,34.6312571775746,37.7681647379818,40.0367518865132,35.6483219952299,36.9837789965023,39.2228070721954,37.1076992756501,40.8029446727774,36.7773935218539
1002,150,48.4609720134246,48.0705735884838,42.9460578860236,47.0710728274492,48.0100523750193,42.6556317219498,48.883928492335,47.1183406860736,42.9326409069802,47.5234481515897,43.7042308036014,45.4781960815198,47.4942815596301,43.7380573361818,43.9792804936629,46.271973306924,44.1922828080699,44.8597618184137,44.8350513587533,43.5029059531374,48.3896735788584,47.3194787747087,44.356419027523,48.2460777403341,45.2012498367826,46.158920232197,48.1954335726767
1003,164,33.7705891459162,45.2213570207118,47.7197989961739,38.071431220268,52.402601381633,41.8255162961962,41.8991539774807,49.8207814046031,36.0450645311695,37.3157766393954,36.6362462820437,44.8131256348571,38.2445545421022,36.3104705562868,48.5496596810586,36.54356312931,38.2514385998796,44.0265233353767,35.1212586925508,24.91107928934,18.5939971831984,33.7270965847149,24.0390980129952,26.7835947111674,27.8077689841282,15.3307256996631,30.7267328120293
1004,124,39.2639318745186,42.3587323423441,43.7679305112906,40.1639402896928,45.0348736881799,42.681007379228,40.8420853682171,44.3017900385286,41.3322165705324,40.8336430401141,40.0241990251447,41.9548302528361,40.6455957010238,40.2418045471513,42.8947783323453,41.1211035584514,38.990109258812,41.4339850338597,38.7272624528522,37.5443439839806,36.3820872408655,38.7675519570368,37.0618689432628,37.4773589675571,38.3794616862006,35.0268671843123,37.870565978332
1005,80,37.8538135098808,34.9632636868768,36.6704425482977,37.4523027151754,36.687929127858,37.8127535376479,32.5023954587781,33.0392107960643,36.6083025843666,36.7118367048574,38.6721540646714,39.5429220777999,37.7062726266027,41.4999232124818,41.3068698400487,35.7921733160011,38.6537735132829,35.919246897702,39.0246566451297,39.9435981413724,38.317713018299,41.189506490576,41.6075033979882,40.1389366878302,37.753974687552,37.2963229464329,37.2179786289748
1006,276,38.3978717669338,43.0329109175973,41.7484541499639,40.0508057910776,44.7335281555839,37.1694561081078,41.9801574465598,43.2635323560626,34.5540868052411,34.9372271523313,34.6845250453839,36.3199857507595,36.2010625448683,32.1815042540394,39.2716468303561,36.6235346781875,33.0906020878874,37.9467840576234,34.6775917414461,30.3293873907543,30.2168644436441,35.1252327363315,32.0761612982795,33.3596545151904,33.0949056824512,28.5392102176232,34.7817769801721
