peptide,protein,batch1_group1_rep1,batch1_group1_rep2,batch1_group1_rep3,batch1_group3_rep1,batch1_group3_rep2,batch1_group3_rep3,batch2_group1_rep1,batch2_group1_rep2,batch2_group1_rep3,batch2_group2_rep1,batch2_group2_rep2,batch2_group2_rep3,batch3_group1_rep1,batch3_group1_rep2,batch3_group1_rep3,batch3_group2_rep1,batch3_group2_rep2,batch3_group2_rep3,batch3_group3_rep1,batch3_group3_rep2,batch3_group3_rep3
1,1,41.20055674301,41.1875601030704,41.0369365353704,40.9565743985232,41.4426381592634,40.4144243226428,41.4467588473598,39.7096498569638,39.8837062517099,42.6759347362785,42.2142437057365,43.2508379468154,39.1035925135104,40.9016258152173,40.4490010725593,43.1038363438883,42.6415240167852,42.3945990317084,40.1862591363612,40.5207959845357,40.7135244322995
10,10,37.5598813689119,37.7933952999699,37.6572929509556,37.5659404638523,37.4807326629034,37.6996271329147,37.416252639264,37.1511274737713,37.2633387252597,38.1592480033847,38.0985757363951,37.8560037166224,37.3333443528868,37.3368197868151,37.2051495564708,38.1618938019772,38.3845940572306,38.4125890897356,37.241835257722,37.3671861514549,37.7891503670111
100,100,38.3308786228852,37.9324975141752,38.9503025473833,36.0146275677991,35.5457251857909,36.3149977868598,37.5034627111146,38.5295139415483,38.7550322958795,36.2154273182658,35.007561430236,35.8221399183473,37.9089238545663,38.126388052933,38.3813553574923,36.6811806661072,36.8650141049698,35.9998157694339,36.520099499419,36.3107412763573,36.7233004362698
1000,186,31.4843838305913,31.9245254534932,31.8911748024436,31.6664240704902,31.7215116385867,33.3761547925052,30.5800721812347,32.6426599894832,31.4099550023082,32.0079966170359,31.3638438375025,31.4056877698508,33.0987801772482,32.1142776519271,32.1480677901081,31.471757094375,31.8168039787076,31.8645455927063,31.7044492380174,32.0814391279381,32.5428893932155
1001,282,32.3802658399229,32.7570801351596,32.090382648138,32.1694904409786,32.5293175750741,32.9171216953133,31.7452582325956,32.1612010917608,32.1227217644114,32.716067094404,32.5790100740815,32.629896658179,32.2363982245644,32.6936045519313,32.3774206463711,32.5466289962352,32.3307588180335,32.5780804216904,32.2786118411933,32.1548637265335,32.5153759082812
1002,150,41.9679598332066,40.7978939145072,40.1004756466727,40.5202333048071,41.5095862059022,40.2525319752202,41.9767543560572,40.2565444521495,41.5700988701202,41.4943432863612,41.067183738175,41.5642716121515,40.0603664377449,41.0583376953796,40.7073782372901,41.7783520761897,40.9013706734578,40.5896585844279,40.5521893829005,41.4488315744846,41.1831425094155
1003,164,38.3759039242775,39.352118597643,39.7207766271479,40.5658083350578,39.7123353713338,39.4407269099584,40.2235604716996,40.2859988167512,39.7544677014983,39.7329273785044,38.8551619394729,41.252226818086,38.4755819389134,39.336619831376,39.0075555430522,39.638266848603,40.5133509353819,40.647992715599,39.7799374463,39.647173119499,40.1387487337643
1004,124,41.3814473829445,41.6730954529155,41.2229629214156,41.345179570989,41.3159934124443,41.4272431338594,41.6498159981254,41.395551213869,41.6905969275348,41.3988925934207,41.3555791914891,41.2493680957569,41.2066318065497,41.4604471399115,41.6297290389913,41.3354565861713,41.4129769289177,41.7205470145226,41.4968481931467,41.3846448779908,41.2205254274136
1005,80,41.6725298216011,41.7448448467543,41.7509462320099,39.4263724618075,39.6345279593704,40.3957751485252,40.4289854845515,40.0714930944768,39.8759977067274,40.90083356015,41.4800725220613,40.9894811051143,40.1446907274918,40.530259973519,40.6939495777334,42.5524022734475,42.0651818442041,41.7668259810636,39.6153657661682,39.370447297138,39.8164547086886
1006,276,34.6265107985802,35.2573265603222,35.1696909624556,35.3637795813479,34.2712599466902,34.7794405308843,35.0835775544927,35.4590125209699,34.9131807622676,34.9933677728144,34.3649456167029,34.9661044722195,34.7594392620679,33.9984353948792,34.8546891634705,35.168024500208,35.6455672226767,35.4453694128891,35.3001570507099,34.9482166196365,34.3548329185091
1007,97,33.9663756206093,32.8918001307819,33.5426148276186,35.7619555017495,36.1121343395698,35.6772397246926,34.5488791180669,35.5200445759052,35.1010645451774,33.334974653661,34.2803697162552,34.1527229403205,35.7815742233423,35.3767098007742,34.9622133148395,32.6991711988741,32.4419772695702,32.7990045821351,35.9049606648953,36.2776054778836,36.1785682402012
