protein,batch1_group1_rep1,batch1_group1_rep2,batch1_group1_rep3,batch1_group3_rep1,batch1_group3_rep2,batch1_group3_rep3,batch2_group1_rep1,batch2_group1_rep2,batch2_group1_rep3,batch2_group2_rep1,batch2_group2_rep2,batch2_group2_rep3,batch3_group1_rep1,batch3_group1_rep2,batch3_group1_rep3,batch3_group2_rep1,batch3_group2_rep2,batch3_group2_rep3,batch3_group3_rep1,batch3_group3_rep2,batch3_group3_rep3
1,0.727456098279879,1.13640250296895,0.552838219588988,0.266018298972437,0.570579948642124,0.898343231930696,0.746394700673051,0.733163779622117,0.927419267887036,3.07705686798338,2.88711535002487,3.9748500559914,0.698405458084477,0.882897184429201,0.783789739115547,3.95305714004913,3.62780243883844,3.46539229125618,0.266195696987044,0.580857631241218,0.764194526552672
2,1.15035315015026,0.844285569794584,1.07603992176551,0.565777919988139,0.46078925254867,0.893266435348627,1.07896181186762,0.991363871550304,0.998851667975577,2.79939516007779,2.29852641804931,2.6701742752483,0.80531514991235,1.20158416196077,1.10266764088644,2.18485205471375,1.98024772478695,1.91057104737951,0.587350153580325,0.388566987036342,0.613174899838894
3,1.41617948412684,1.15314804377295,1.00054328662223,0.829861188704112,0.685912715981966,1.13186846338906,1.05533461556741,1.35179954177912,1.23598805092935,2.39016310158351,2.16107401751555,2.45686448773946,0.897217138706484,1.48495704008189,1.25956231844085,2.2692225892419,2.58955402233906,2.0534448641734,1.30209223499061,0.529786761459311,1.35542136428949
4,0.826957830110907,0.607198512966843,0.657204881989596,0.462966387140055,0.0242709082495379,0.710708709265092,0.61669062275246,0.719612632855527,0.891855178167799,2.61543565544763,1.9869295414585,1.78573288870345,0.626412381728619,0.934274519620652,0.575429304113906,2.47163795297012,2.07552902281119,2.20613739359103,0.731096559183758,0.422683569661082,0.884292800528524
5,0.566139818352204,0.626972370419617,0.70730301441772,0.690228441641465,0.829487425268904,0.444285975938293,0.677088626701105,0.399024084478194,0.944523562745649,1.94575049003054,1.53113074005034,1.96111790718969,0.0702317915040694,0.822681830773513,0.976816042006213,1.23848449577661,1.2325413650481,2.23768538856282,-0.0482148058264956,-0.1033878976702,0.576149628656511
6,0.930593134686562,0.80107279983608,0.748701128666778,0.602360655966924,0.842847065090027,0.604592383384485,0.605129554691892,0.895351037594275,0.909493937752692,1.94703275922599,1.96834326402588,2.00375877937444,0.774544782066911,0.966584647711275,0.774120654974864,2.01700104224912,2.16114772342873,2.028989429593,0.663306599142611,0.207702695419505,0.696467129190824
7,1.06499360493576,1.20556860398846,1.05939402916261,0.700903254894445,0.966812189579676,0.894348125179026,0.946942807632961,1.20800088232149,1.20562552396867,2.13183003839199,2.02806233349233,2.16354568054398,0.920858647033351,1.12563273183213,1.22357159387409,2.52920898630545,2.17414688748146,2.23208920495184,1.1259544178557,0.758237383708177,0.817658203738582
8,0.464457541285752,0.826707889380986,0.705121971136798,0.315697787019725,0.444420362699944,0.0645035194500153,0.454972239648008,0.812025776425447,0.78506247560789,0.782898659144073,0.7978842187729,1.22382723881758,0.210652365588379,1.06922520917689,0.551985246828345,1.45152766624384,1.48351942022684,1.3371295224188,0.289502460685057,0.173246118193659,0.716008850413514
9,0.846017275502413,1.15163285979795,0.961209643566452,1.08096224410723,1.08024673555083,0.743276489079067,1.03009040835732,0.95865003732881,1.13272722502991,2.57185481967538,2.15296814518723,2.42325714927136,0.657013903869127,1.23202139584029,1.15890722923866,2.48512346511677,2.43339967747657,2.31936605497284,0.876626010399896,0.167632308206865,1.12922851953402
10,1.59168384646813,0.945375973600373,0.914642645647304,1.02871769284927,1.13526151123613,1.06471649645696,1.14371408983877,1.1641595937136,1.10435366986297,1.88351346802953,2.10044496602042,1.92536064321081,0.952226367447286,1.22438427420555,1.1956036212196,2.19846874141904,2.26328736074165,2.03586332246411,0.716733251804676,0.669906706073867,1.2761188406009
