protein,batch1_group1_rep1,batch1_group3_rep1,batch1_group1_rep2,batch1_group3_rep2,batch1_group1_rep3,batch1_group3_rep3,batch2_group1_rep1,batch2_group2_rep1,batch2_group1_rep2,batch2_group2_rep2,batch2_group1_rep3,batch2_group2_rep3,batch3_group1_rep1,batch3_group2_rep1,batch3_group3_rep1,batch3_group1_rep2,batch3_group2_rep2,batch3_group3_rep2,batch3_group1_rep3,batch3_group2_rep3,batch3_group3_rep3
1,-0.267148503710533,0.0724846016372966,0.444378430618571,-0.47592454037874,-0.177229926908037,0.296874404703289,0.199777971118479,2.68397131547981,-0.217803095759933,1.88478565729361,0.0180251246414525,3.22797044946134,0.0145921509529003,3.00772093599071,-0.663995342041253,-0.209348310829689,2.67133566090759,-0.0347250815192641,0.194756159876789,2.39691656498019,-0.223761361397801
2,0.113603126018335,-0.44717789921244,-0.235942445435266,-0.387302731481673,0.122339319416931,-0.0878429250811426,0.19471829075698,1.40216924861801,0.018257429199668,1.06715210975281,-0.212975719956647,1.43048041599024,-0.103992980249535,0.924350840057277,-0.542540527740585,0.107208375456877,0.883976217373955,-0.713898746850401,-0.00321539520734326,0.69435115407786,-0.793710288613537
3,-0.105856629207465,-0.334297311790237,0.0516923779149359,-0.592464582601172,0.05416425129253,-0.109690710928745,0.134368860891446,1.49650521217698,0.0249404555594346,1.23565404824787,-0.159309316450881,1.32942431389971,-0.291971613955,0.886156644821609,0.0783723610936455,0.19799376683471,1.22843664621059,-0.510491743165068,0.0939778471202892,0.773719033497091,-0.0648267580863013
4,0.136392114847536,-0.202103895666638,-0.100484009790566,-0.753795617054673,-0.0359081050569685,-0.141461826267444,0.0743119960361449,1.88894621020338,0.0468841945410343,1.33096612984087,-0.12119619057718,0.996628503509011,0.022420371494432,1.62846144734494,-0.120680768539117,0.103743617394144,1.37335828522622,-0.154832661309931,-0.126163988888576,1.49245875925683,0.0646221058330312
5,-0.225642547656064,0.0860118796949623,0.0221555413499352,-0.00519931786547367,0.20348700630613,-0.323452317708344,0.299662428331011,1.14078569486384,-0.220059798806999,0.929326839332841,-0.079602629524012,1.61586952049378,-0.520745852407635,0.541706966456477,-0.825510131504585,0.0232894924407798,0.359012793172157,-0.806870164615199,0.497456359966856,1.58522466048746,-0.258581145314336
6,0.0346414640127692,-0.147909256635304,-0.0616894568874322,-0.21882936273324,0.0270479928746639,-0.233027339298611,-0.0887511744637859,1.26049654728135,0.086942046086401,1.34559500906464,0.00180912837738489,1.58760120655098,-0.049496304980666,0.955703601717543,-0.30325080656042,0.0149965330188451,1.18303355113482,-0.453153659774631,0.0344997719618219,1.10259892912453,-0.092585229417768
7,-0.122030290633598,-0.304765217390772,0.0560198657174,-0.202235147182006,0.0660104249161977,-0.252213778901576,-0.0595266620732211,1.31047363909431,0.131136393265568,1.13098746253351,-0.0716097311923472,1.14505435981244,0.0710118004658646,1.30724340033107,-0.142701692428888,-0.187597149490221,0.962438967820455,-0.257693566082001,0.116585349024356,0.901790025620057,-0.368815740234536
8,-0.241308648956433,0.105834877000995,0.00603070817546936,-0.07025458292844,0.235277940780964,-1.00434647723071,-0.119538933757556,0.0198787269165779,0.086677377216235,0.134008593058074,0.0328615565413202,0.692006920983309,-0.296326235927735,0.622999735206379,-0.188910139153187,0.241474119315878,0.890224110230058,-0.420326942056199,0.0548521166118574,0.709884614175362,-0.105584313514434
9,-0.120716071620965,0.321084053668763,0.255490424268736,0.147118363216729,-0.134774352647769,-0.271560487329744,0.271903732951213,1.33054893902805,-0.138393019464701,0.927970895260042,-0.133510713486514,1.15992526078938,-0.458930092727035,1.01209495417108,-0.0764434422839848,0.164945579520278,1.04362248685135,-0.838875104160599,0.293984513206755,1.15170514808786,-0.158086906421335
10,0.281142063965834,-0.0690153914799403,0.0461785019561347,-0.324991654444974,-0.327320565921971,-0.115260805634946,-0.147885048484788,0.720781279997347,0.0917002534298987,1.03771429642654,0.0561847950548877,0.885478147548181,-0.0782379394968338,0.784777932756377,-0.543107027977486,0.0230925227781764,0.998133199026457,-0.655200310753199,0.0551454167186574,0.91222501910986,-0.292376744992938
11,0.311734395443334,-0.703737926351338,0.0759069009916349,-0.810912716467474,-0.387641296434969,-0.684097351104346,0.0114613884632799,1.11282558355111,-0.430707985825235,0.194292891815708,0.419246597361956,0.822602113848846,-0.0957714312509683,0.332355045511846,0.108398837917481,0.0150833639931456,0.981347977536725,-0.62283661477933,0.0806880672578236,0.0863012882792269,-0.641916228254466
