peptide,protein,batch1_group1_rep1,batch1_group3_rep1,batch1_group1_rep2,batch1_group3_rep2,batch1_group1_rep3,batch1_group3_rep3,batch2_group1_rep1,batch2_group2_rep1,batch2_group1_rep2,batch2_group2_rep2,batch2_group1_rep3,batch2_group2_rep3,batch3_group1_rep1,batch3_group2_rep1,batch3_group3_rep1,batch3_group1_rep2,batch3_group2_rep2,batch3_group3_rep2,batch3_group1_rep3,batch3_group2_rep3,batch3_group3_rep3
1,1,3.7756175870461,2.9893556640329,4.10220634448515,4.1802607427598,3.45760792532968,3.30434663783491,2.76852241517818,5.55579201489528,2.8208828771624,4.72948067933371,3.16554123788601,5.99048790095924,3.10619951814269,5.91710101948119,2.79948701599778,3.6700605429039,6.20803289118325,2.47713482188144,2.99602919089525,5.33396803143979,3.17428710010851
10,10,1.69589062988713,1.19452474321524,2.22747117867927,1.65874195954839,1.55679024277852,2.66413332653207,1.0409586816404,2.63573189900526,1.70683402677566,2.66414701878902,2.03048353137141,1.8551825401269,2.18750894897473,2.3840939642133,1.53472323997844,1.64563227647205,2.94528388075383,1.30166163724278,1.33065558671206,2.70910766057906,1.84772702966358
100,100,4.31232303465917,1.3292569914344,3.08279336083168,1.41711106865305,4.51209088294692,1.86176099073214,2.75102783156934,1.11865713350106,3.71493785738828,-0.803509294614876,3.7232279141942,0.284405074369918,2.69706308906511,1.67252396431341,1.6538646999293,3.74765689311071,2.01402208056213,0.509194029299505,2.84459439648598,0.661749627081839,2.54831637517513
1000,186,-0.314310836470177,-1.80584202884325,-0.710635527425672,-1.01832606813121,-0.222910335349036,0.420195353500992,-1.54781193114861,-0.641504203857091,0.112371003128824,-1.76396793567033,-1.53210172891956,-0.574336823444432,-0.622717682281772,-1.48227939881477,-0.740973724114884,-0.206820224806275,-0.235940980560252,0.153889379892215,-0.0474198378885045,-0.623008631071146,0.498167062014747
1001,282,-0.714731532493006,-0.860479436550522,0.0266183501794511,-0.181417818612394,-0.577128681572314,-0.0214272365805362,-1.1288708124069,-0.476942853563697,-1.21717230203298,0.134938069054508,-1.13569401570933,-0.666782166260787,-1.29144140766939,-1.35338036164925,-0.329029583186449,0.387266624759613,-1.65506902336952,-0.969992070471648,-1.64535496537987,-0.421869838508722,0.0666657695920331
1002,150,5.91137040184065,3.34962763405347,3.25545383219776,3.94586538467712,2.46062169556,4.72011569818672,4.17011803977165,5.22271203116807,4.04790403493758,4.29512461378243,5.65165339187081,4.16151776725033,5.01656339335722,5.01809080974551,3.79147733192051,3.82888701276652,3.96855339820024,3.61872404420811,3.62838713600569,2.87656030248534,4.63781321102623
1003,164,1.7754991564033,3.38529927095022,3.4050640430303,3.59148642851847,3.86810608604294,4.30360976861186,3.23991434499153,3.57092413370766,4.06866303908447,2.52761013731712,4.39539658872509,4.68594126164962,2.83469826360062,2.64259044844532,3.05744398910531,3.12886683275882,4.33350373136614,3.30285090431751,2.19741938383229,4.50269108559444,3.94158189234194
1004,124,4.06584074206275,3.07442409680041,4.08084823718948,2.59561672909212,2.98668463385263,2.90667772182523,3.35614314453564,2.93903008823466,3.99820950535336,3.05912461115457,4.06408698486053,3.32424209646569,3.54295616466473,2.87610739404001,4.27673419261751,4.0061934580236,3.99961585438,3.03320161274364,3.8661785631829,3.63152201284769,3.93587412308629
1005,80,4.90108872176648,1.19824584541127,4.69203360503259,1.79987224512272,4.55214649517148,2.76411031154763,2.17768372219173,2.87167755122544,2.38614539564408,3.75239842026447,2.87435079221096,4.1651482615811,3.41459120491287,5.6281424816655,3.0265025353591,3.50235810724378,5.08664934662511,1.46183003448034,3.35874939497875,5.13437567814392,2.23103287129956
1006,276,0.563566280911555,1.30686217310748,1.97127569051966,-0.026560769278474,1.0101968209738,0.997936090982626,0.922317817231007,1.52038079351573,2.12331544652475,0.498198373769393,1.09682803399506,0.590068213327589,1.26077759705317,1.31137762489227,1.46942860643196,-0.0698555010839306,1.75596414539329,1.33871113632586,1.12622987075784,1.0854822812647,-0.0810515459237129
1007,97,0.988856918141455,1.69686416638168,-1.13003003158934,2.66062570014302,0.196292325356198,2.53803603051212,0.87707234132559,-1.04539822682879,1.92489981345493,0.487815848770376,1.74544791323075,-0.188062423101029,1.04219814908399,-1.77079651040271,2.82998218978228,1.77773461412349,-1.81656634081059,2.56400857098778,1.01817743065276,-1.81914035905488,3.30148010578501
1008,70,1.80822189731512,-0.374745088281695,3.55122005144846,1.45561888295977,1.8805014726741,2.55046382452083,0.72577518052147,3.14246470926025,0.788303664335402,2.84035290779466,1.07980957002649,2.70494711288856,3.3586242394021,4.61613418222945,-0.0749882659116693,1.29492974056147,4.00296689444563,-1.35723417224764,1.53362443643037,4.22244960185681,-0.832985540433423
1009,7,3.24815917934357,2.31008144365172,2.08907150309587,2.7480768253943,3.14842723512409,1.86063027619944,2.70007852576787,2.28597430765927,1.79646066661708,2.82164760215847,3.22129064670857,3.0164512038245,2.69021348937976,3.3686501367367,2.4865850794566,2.85309485973012,2.77957870892302,1.87769761533788,0.946757942268506,3.28930007022448,2.9364583608752
101,101,2.59503417425261,1.58173495276473,4.34645469821591,1.47390080862917,3.08317670974975,2.05696523000787,2.9289727046699,0.242772377546718,3.96197035245993,0.939380881354784,4.58101603359465,0.819809949481177,4.03982629712774,3.50065742699664,1.96856746713083,3.63607814335604,0.72226874076336,1.16429361885053,3.06621386224321,-0.174212668313937,2.63821425385026
1010,45,0.176981481131495,-3.52164932956938,0.0441612517291982,-3.27673197280374,-0.404682248127563,-3.43222635477834,-1.78904659964833,-1.33061794255071,0.08668980327251,-1.40469663964804,-2.14699563371287,-1.06478035710385,-1.20862860361933,-0.631736847232535,-4.25244290823064,0.0647981131470668,-0.802719538612813,-2.32118614352144,-0.892240806802064,-0.750902115797109,-3.33874481555242
1011,38,0.675662614111853,-1.41805209122573,0.436524828224058,-1.73945259067718,2.6995259138272,-1.12885777636508,-0.823571982443184,-0.264295414644363,0.847079536420654,-1.1235853845462,-0.403380847641626,-1.2098535615248,1.65652531277887,2.15787287982737,-1.86881100740464,0.127764549065466,0.480496674930789,-2.55552563533244,2.20415721531654,1.33162962486659,-2.90179207997761
1012,178,3.6291491469446,3.17623159997149,3.72073083504243,2.82590067152109,2.50162492844673,3.73788204749709,3.58632262540954,3.23623376510608,4.51621146736833,2.73123606669691,3.00494168159349,2.21159476516101,3.75475195555828,3.8684798465743,4.81312939470033,3.62576326252306,3.38152926384903,3.53166063844904,2.8189482929245,2.9937822440571,3.799189435909
1013,79,-0.171416236005905,-0.540853772078184,0.243591313210398,-0.687220057525137,1.52890750687354,-0.0250308930957386,0.527784307386858,-0.386914193477621,0.457960123212496,0.967760527931244,-0.954985582250284,0.66554008877084,-0.802537293166112,1.69364350639929,-1.12528917476662,1.04381899428929,1.93552671370761,-1.86542427604272,-0.120405846552643,0.688904936714612,-1.62469260850869
